,AK5,C12orf75,CAMKK1,CD1C,CD38,CHSY1,CLEC10A,CYB561,DDIT4,DHRS13,DTYMK,EPHX2,FKBP4,GHRL,GNG2,GPCPD1,GZMB,ID3,IL13RA1,IL1B,LLGL2,MEGF6,MS4A3,MUM1,NPEPL1,NR1D1,NR1D2,NSUN3,PARP2,PDK1,PER1,PGPEP1,POLH,REM2,SH2D1B,SLPI,STIP1,SYT11,TCN1,TIAM2,ZNF438,target
GSM1371714,8.479534,7.426691,5.197965,9.451979,7.354238,11.282657,7.758005,9.179423,7.123925,10.09492,8.486566,8.859072,9.985998,8.283645,11.073587,4.022413,11.96128,8.289516,10.62524,10.607294,7.873509,7.125422,9.786598,5.784148,8.741963,6.955015,6.654017,8.984767,7.341363,10.345407,6.591281,8.950161,7.124068,10.156744,8.77693,10.743107,8.232739,9.082298,8.478433,6.745101,8.186808,16
GSM1371715,8.902529,8.248887,5.630684,9.478525,7.565557,10.90379,8.361568,9.533703,8.714436,9.822909,8.854373,9.456725,10.460969,8.110342,10.598254,3.216703,12.344999,8.334512,10.257257,9.849373,8.258873,7.153355,10.780493,5.883718,7.940157,6.81004,7.398111,8.947475,7.90103,10.230813,7.744058,9.24428,7.120317,9.271312,8.37278,11.099431,8.772371,8.819472,10.492427,6.929486,8.152707,8
GSM1371716,8.822015,8.582957,5.441822,9.682208,7.980004,10.725683,7.736135,9.347226,8.228716,9.203908,8.802508,10.341527,10.619194,8.04229,10.414388,3.275776,12.356958,8.964308,10.109297,9.903017,8.119214,7.411701,9.312714,5.929446,8.383541,6.93563,7.53728,8.994442,8.035388,10.600769,7.550816,9.081784,7.460273,9.555681,8.380959,10.069626,8.915511,8.764382,8.941591,6.487936,7.922599,8
GSM1371717,9.070309,8.070039,5.412107,9.523249,7.278699,11.096967,8.627075,9.432929,7.505079,9.977072,8.753159,9.406458,10.384758,7.939335,10.555979,3.884412,11.229054,8.814548,10.166722,9.949432,8.020225,6.886001,10.884481,5.511306,8.129636,6.710159,7.159458,8.791515,7.608833,10.473892,6.934374,9.297051,7.132031,9.422539,7.180439,11.209659,8.712753,8.521495,10.349229,6.953249,8.414274,0
GSM1371718,8.62542,7.552236,5.125194,9.691336,7.445234,10.999352,7.973907,9.028056,7.92543,9.583584,8.564397,8.978649,10.187937,8.359231,10.994573,3.595028,11.979494,8.484731,10.484675,10.204247,8.017297,7.218951,9.990826,5.680123,8.967272,6.844404,6.863293,8.912931,7.698037,10.045254,7.053751,9.095236,7.229739,10.23307,8.800715,10.533726,8.44512,8.971744,8.504702,7.041647,8.256292,12
GSM1371719,8.301282,7.64802,5.447286,9.361254,7.301719,11.006054,7.673226,9.249913,8.678939,9.322056,8.419216,9.046009,9.996971,8.259191,10.678704,4.642366,11.977386,7.852247,10.617615,10.071682,7.929655,7.156741,9.735436,5.825537,8.607486,6.87423,7.155325,8.795476,7.568714,10.182244,7.410067,9.152103,7.415673,9.961054,8.947575,10.239501,8.4912,8.9455,8.411664,6.405887,7.898995,8
GSM1371720,8.429751,7.2828,5.62235,9.289919,7.341701,11.175523,7.984847,9.364872,7.024482,10.023328,8.431385,9.186264,10.237418,8.140617,10.418352,4.387148,11.617374,8.217174,10.623097,10.481731,7.739738,7.244065,9.405653,5.913479,8.664286,6.796347,6.715525,8.606112,7.440324,10.220096,7.066847,9.126068,7.409679,10.229936,8.565505,10.708554,8.265447,8.94685,8.325936,6.594709,8.145948,8
GSM1371721,9.250642,7.811468,5.637296,9.636168,7.451437,10.888805,8.655973,9.207049,7.692196,9.888171,8.636017,9.763812,10.241414,7.905684,10.664658,3.794552,11.280195,8.756075,9.795928,9.987866,7.887548,7.29657,10.999371,5.758794,8.144344,7.032362,7.221268,8.998925,7.882061,10.686363,7.230037,9.15295,7.448189,9.210876,7.221874,11.159185,8.825115,8.232258,10.510091,6.881669,8.254501,4
GSM1371722,8.848563,6.993262,5.553144,9.204769,7.081395,10.99008,7.790197,9.257045,7.238139,9.64749,8.6919,9.577369,10.183663,8.072853,10.541537,3.763641,11.044197,8.393102,10.155688,9.898506,7.687436,7.473747,9.57616,5.641419,8.640392,6.868118,7.294948,8.609313,7.645911,10.519339,7.076294,9.198996,7.464011,10.134517,8.150007,10.490928,8.429739,8.955362,8.502666,6.328656,8.068709,0
GSM1371723,8.595807,8.361161,5.334257,9.744117,7.393518,10.764092,8.035165,9.305784,7.295141,9.508519,8.737154,10.053934,10.487351,7.839478,10.58291,4.339875,11.808875,8.815951,9.841796,10.224856,7.980098,6.737241,8.848586,5.625824,7.986025,7.341577,7.637407,9.049034,8.013296,10.721177,7.345535,9.082906,7.858571,9.432824,8.95459,11.374789,8.903683,9.463549,8.207033,7.300201,7.785025,0
GSM1371724,8.686097,7.302932,5.276918,9.489536,7.109279,10.984753,7.980841,9.381886,7.13799,9.671316,8.672129,9.483188,10.172674,7.987032,10.417538,3.624233,11.383675,8.550724,10.374611,10.126613,7.876458,7.199753,9.8546,5.729201,8.528943,6.551573,7.324168,8.848055,7.493422,10.289974,7.100498,8.949561,7.340728,10.192426,8.568335,10.58455,8.382139,8.976598,8.349941,6.284634,8.079788,20
GSM1371725,9.164647,7.696761,5.651765,9.829909,7.343307,11.639237,7.507333,8.705863,7.698118,10.89035,8.354483,9.763527,10.1552,8.383701,10.761585,4.286765,11.789522,8.716995,11.066123,10.970392,7.587652,6.654327,8.749721,5.719381,8.20501,6.160467,6.674145,8.560508,7.396149,10.664301,6.624923,8.667085,7.329646,10.303028,7.828099,10.633459,8.58933,8.410627,8.820057,7.230318,8.619066,16
GSM1371726,9.149131,8.386951,5.687736,9.670709,7.45372,11.056338,8.461546,9.359106,7.683704,10.334001,8.711825,9.777632,10.38335,7.806716,10.544429,3.778351,11.414037,9.054735,10.29524,10.029252,8.12975,6.99992,10.191722,5.569288,8.23482,6.725944,6.900975,8.76128,7.89458,10.458691,7.233557,9.268475,7.541978,9.621749,7.245433,10.925017,8.535384,8.764185,9.931584,7.229894,8.431526,0
GSM1371727,8.680696,8.409186,5.454557,9.511328,7.296251,9.986542,7.609756,9.480217,7.627623,10.054019,8.952735,9.717249,9.923618,8.574481,10.180557,3.475052,12.162573,8.845425,9.686622,10.000628,8.761287,8.053178,10.305138,5.81561,9.246767,6.885515,6.418556,8.920372,7.987541,10.778134,7.096734,8.945143,7.33024,9.473649,7.871214,10.999696,8.436626,9.154091,8.362415,6.320654,8.137183,16
GSM1371728,8.985453,7.744294,5.539006,9.974282,6.751625,10.642197,9.128321,9.78136,7.756442,10.827254,9.148351,9.288485,10.940264,8.554216,11.019896,3.846562,11.882679,8.554454,10.657886,10.262245,8.847951,7.454539,9.776426,6.169335,8.905205,6.958714,5.447131,8.508278,7.633333,9.449852,7.28556,9.697842,7.590865,9.929055,6.387624,10.914585,9.301433,8.974729,9.926177,6.581908,8.746739,16
GSM1371729,8.80924,8.039384,5.401455,9.611727,7.437333,11.256668,7.901417,9.177501,8.413124,9.792631,8.847869,10.354589,10.500476,8.219041,10.439349,3.998438,11.502698,8.932855,10.327021,10.517103,7.842994,6.72497,9.155773,5.623299,8.240485,6.636814,7.604187,8.891284,7.998942,10.582952,7.504582,8.955451,7.472924,9.97014,7.999788,10.618267,8.600126,8.669895,8.232786,6.624227,8.278366,8
GSM1371730,8.773829,7.844278,5.51397,9.710008,7.374686,11.318345,7.97776,9.099171,7.267425,10.244823,8.730469,10.068162,10.511836,8.155943,10.44475,3.571647,11.600144,9.290441,10.348332,10.68606,7.97181,6.942316,9.050473,6.143267,8.278812,6.565202,7.024361,8.851286,7.815596,10.646155,7.022653,9.046782,7.515836,10.222356,7.85726,10.348745,8.532606,8.797471,8.211179,6.651262,8.592233,20
GSM1371731,8.281333,8.386399,5.450878,9.513862,7.630562,10.985125,7.712492,9.334559,8.313666,9.73337,8.618815,9.765823,10.360449,8.14324,10.962639,3.546785,12.534043,8.292303,10.477765,10.206273,8.107071,6.792927,8.91364,5.831545,8.083885,7.06524,7.67231,9.019995,7.63134,10.688142,7.406407,9.069825,7.538604,9.427087,9.35149,11.193382,8.621061,9.649252,8.395814,7.50415,7.994514,8
GSM1371732,8.336051,7.392491,5.471893,9.33985,7.748205,11.199843,7.610614,9.180198,7.994917,9.485337,8.332827,8.680656,10.137778,8.331214,10.789029,4.390275,12.170333,7.870308,10.827765,10.056512,7.934077,7.170226,9.073076,5.513037,8.699953,6.804224,6.731512,8.643094,7.313276,10.004084,7.137903,9.168416,7.216715,10.232986,9.182966,10.268864,8.610676,9.221111,8.459345,7.016426,8.112976,16
GSM1371733,8.589542,8.174732,5.551921,9.762629,7.616238,10.205544,7.831935,9.249206,8.027679,9.909264,9.026242,9.941903,10.192998,8.277172,10.478293,3.78955,12.531717,8.574419,10.243782,9.575339,8.415727,7.457376,9.722478,5.716374,9.089501,6.597396,6.785462,8.816273,7.795478,10.838131,7.310101,9.287738,7.502987,9.887878,8.501354,10.274178,8.845945,8.827356,8.80096,6.653053,7.96592,12
GSM1371734,8.657951,7.959229,5.121569,9.648836,7.50588,10.978827,8.161535,9.183435,8.640713,9.387951,8.711875,10.421228,10.289505,8.194591,10.577052,3.647923,11.481169,8.784116,10.402218,10.376614,7.842562,7.012266,9.224773,5.547098,8.408787,6.242408,7.208651,8.930789,7.804558,10.575684,7.76804,9.020269,7.327203,9.923781,7.84081,10.20438,8.714574,8.687998,8.166175,6.618178,8.072196,8
GSM1371735,8.965905,8.334578,5.524127,9.525484,7.465772,10.938716,7.872884,9.368606,7.165531,9.728928,8.656298,9.865591,10.374534,7.772389,10.363186,5.190854,11.903257,9.101715,10.264421,10.038173,8.053088,6.672474,9.302933,5.759285,8.221879,6.262246,6.958211,8.653417,7.635747,10.461302,7.132843,9.159317,7.293065,9.546999,7.694447,9.987123,8.453947,8.520356,8.579025,6.018449,7.979429,4
GSM1371736,8.321388,7.808371,5.545571,9.056526,7.367229,11.264948,7.739596,9.8106,7.400449,10.76419,8.446086,9.193347,10.189651,8.221552,10.675027,4.17637,11.40007,8.145203,10.932891,11.260202,7.970891,7.091184,8.904001,5.649611,8.592966,6.46159,6.903354,8.942333,7.150451,10.203129,7.051602,9.053432,7.313125,10.529053,7.917843,10.946668,8.519131,8.785701,9.095756,7.307023,9.158086,0
GSM1371737,8.319152,8.175723,5.640834,9.364991,7.201129,11.451896,7.634751,9.756874,7.885544,10.862415,8.465025,8.848864,9.992494,8.24563,11.018873,4.978659,11.869282,7.985445,11.055331,11.325652,7.874624,7.07616,8.466008,5.668002,8.609419,6.207846,6.748623,9.344397,7.297122,10.008344,6.910743,8.914404,7.335374,10.731453,8.722209,10.946873,8.5069,8.886419,8.98481,7.751533,9.228675,16
GSM1371738,8.706318,7.496642,5.325688,9.876737,7.378933,11.2963,8.102838,9.114968,7.188362,11.314822,8.834515,9.41819,10.697398,8.553806,10.690464,4.018051,11.568875,8.410896,10.825111,11.181534,8.296458,7.633459,9.296887,5.812711,8.836308,6.769911,6.53427,9.084374,7.61229,10.448099,7.448817,9.304658,7.594212,10.356792,7.420911,11.486834,9.101842,9.308107,9.879067,7.202211,8.725403,20
GSM1371739,8.751905,8.218922,5.392696,9.959854,7.962831,10.624432,7.69851,9.462364,7.716019,9.814772,8.960753,9.893307,10.504641,8.0383,10.676298,3.590614,12.436892,8.982766,10.39185,9.977142,8.198776,7.117825,9.447659,5.854638,8.726555,6.56986,6.768429,8.690531,7.906521,10.365033,7.145461,9.194549,7.277073,9.919193,8.452302,9.647723,8.910703,8.993114,9.102521,6.245258,8.18759,16
GSM1371740,8.595582,8.04062,5.17552,9.712084,7.364876,10.961016,7.757269,8.901648,7.581742,10.216835,8.627616,9.598877,10.57947,8.374869,10.839413,4.171326,12.072789,8.709421,10.655076,10.4683,7.994329,7.756034,9.130509,5.696875,8.723067,6.600797,6.490776,8.77411,7.325701,10.544696,7.264887,9.036475,7.461044,10.068746,7.725009,10.61499,8.805551,8.932963,9.037281,7.287935,8.287015,16
GSM1371741,8.70721,8.302341,5.262811,9.389023,7.200057,10.607727,7.588368,9.025308,8.529432,9.622788,8.653268,9.564328,10.176772,8.477948,10.62443,3.426536,12.844576,8.484158,10.824281,10.210554,8.431734,7.44321,9.207901,5.592862,8.662106,6.750055,6.971093,8.578466,7.571131,10.672864,7.777685,9.260067,7.682265,9.861484,8.99636,10.189418,8.609239,9.321931,8.573121,7.029352,7.814921,8
GSM1371742,8.671723,8.076092,5.324651,9.280317,7.310488,10.877814,7.133012,8.849717,8.528564,10.078495,8.380358,9.509537,10.133314,8.431763,10.619613,3.684547,12.348369,8.42611,10.907968,10.293211,7.966362,7.297733,9.405127,5.774812,8.584848,6.412184,7.039768,8.878908,7.28017,10.678076,7.687845,9.16148,7.348965,10.034607,8.359534,10.804325,8.597998,8.904923,8.574337,7.136862,8.036252,8
GSM1371743,8.591511,8.30129,5.279135,9.623908,7.453191,10.988741,7.619389,9.220895,7.627365,10.085782,8.693761,9.865733,10.167995,8.053766,10.330302,4.632777,12.085055,8.807245,10.574236,10.370537,7.893409,7.038354,9.293577,5.933081,8.506679,6.661459,7.372029,8.664172,7.60307,10.710125,7.032056,8.957449,7.245602,10.162346,8.535966,10.099835,8.672967,8.814917,8.906171,6.752584,8.125575,8
GSM1371744,8.451941,8.256442,5.664981,9.536977,7.439026,10.692908,7.393497,9.571052,8.629574,9.706808,8.605951,9.428484,10.201344,8.605076,10.778204,3.619982,12.473196,8.782525,10.61986,10.170629,8.220727,7.137835,9.905492,5.797092,8.220932,6.812665,6.908179,8.646215,7.75858,10.522933,7.748664,9.186768,7.079984,9.614786,8.551386,11.08013,8.552296,8.972629,8.230085,6.383971,8.116306,8
GSM1371745,8.473642,8.041198,5.263722,9.375344,6.860205,10.750555,7.317646,9.054375,8.869792,9.785215,8.439896,9.67959,10.027009,8.494432,10.647791,3.621613,12.790281,8.421592,10.779617,10.023338,8.060225,7.595276,9.712401,5.485469,8.426769,6.549638,7.106637,8.756152,7.397213,10.848257,7.654567,9.06479,7.21948,10.00813,8.792595,10.696193,8.543333,8.972367,8.776465,7.482869,7.986249,8
GSM1371746,8.51733,7.352139,5.401983,9.920772,7.297244,10.248612,7.632738,9.211596,7.7148,10.868604,8.894808,9.540445,10.185213,9.126646,10.845167,4.308056,11.935856,7.925234,10.443288,10.414469,8.518801,8.219693,10.300618,5.592137,9.586319,6.750511,5.797458,8.557889,7.77938,10.845035,7.211482,9.229273,7.327654,10.249902,7.648838,11.16018,8.408707,9.172106,9.659169,7.294014,8.352974,12
GSM1371747,8.662076,8.307693,5.552102,9.898315,8.013954,10.893664,7.830887,9.51289,7.562588,10.061004,8.826222,9.969377,10.671996,7.996397,10.590998,3.742689,12.537276,9.201242,10.285746,10.553823,8.393804,7.080078,9.361079,5.543239,8.553205,6.737389,6.83127,8.977367,7.65087,10.38698,7.354381,9.207369,7.572056,9.811669,8.511858,9.688258,8.835383,8.927263,9.200794,6.207686,8.170058,20
GSM1371748,9.302025,7.899108,5.888562,9.57148,7.306569,10.966898,7.576854,8.823344,8.478328,9.945915,8.548827,10.088085,10.132978,8.245971,10.465714,3.780674,12.020081,8.66506,10.825281,10.222517,7.728084,7.228924,9.091927,5.987317,8.183385,6.620478,6.457677,8.592167,7.374428,10.674411,7.563151,8.771529,7.340929,10.046648,8.118629,10.518752,8.497393,8.650375,8.75017,7.055697,8.009129,8
GSM1371749,8.44102,7.928633,5.586042,9.815117,7.32119,11.340301,8.009216,9.03776,7.526592,10.247612,8.717922,9.962584,10.510933,8.010156,10.496096,3.73847,11.229973,8.950846,10.610356,10.857882,8.071173,6.792953,9.024878,5.859728,8.344234,6.294843,7.093068,8.77478,7.687976,10.464154,7.16241,9.036247,7.466923,10.106892,7.649638,10.34682,8.803611,8.841354,8.091606,6.700976,8.510033,20
GSM1371750,8.752374,8.096611,5.521448,9.7774,7.342313,11.145758,8.074035,9.187604,6.902602,10.198648,8.735315,10.332427,10.665358,8.152755,10.524329,4.194136,11.399744,9.164034,10.0741,10.744395,8.169249,6.971324,9.102443,5.681516,8.302176,6.497524,6.961025,8.852148,7.763132,10.551606,6.984535,9.044326,7.255221,10.075246,7.61982,10.443899,8.616868,8.914948,8.070916,6.944391,8.446646,20
GSM1371751,8.418243,7.23044,5.415491,9.66477,7.064284,11.0146,7.518363,9.117488,8.040603,10.698054,8.620075,9.172335,10.161202,8.76103,10.673228,4.290859,11.708274,8.222379,10.760783,10.762503,8.161421,7.436725,10.431903,5.713103,8.849544,6.330996,6.82734,8.990385,7.576969,10.727014,6.849959,9.077202,7.187665,10.400787,7.844671,11.361834,8.57683,9.041316,9.722759,7.547861,8.230816,12
GSM1371752,8.44504,7.870785,5.715934,9.335245,7.378054,10.905827,7.510428,10.055822,7.965403,10.567459,8.809268,8.982998,10.015847,8.456678,10.582343,4.097933,11.878635,8.040843,11.165661,10.507746,8.460711,7.4948,9.152245,5.979073,8.796613,6.548095,5.966632,9.235661,7.280198,10.249536,6.697564,9.153936,7.20737,10.835389,8.126383,10.895003,8.455344,8.978863,9.080856,7.599293,9.106524,12
GSM1371753,8.663134,8.50762,5.658097,9.614465,7.894995,10.922208,7.629157,9.635038,8.686428,9.90776,8.749568,9.482416,10.40559,7.889735,10.776831,4.003688,12.986913,8.677447,10.009138,10.479083,8.575101,6.960308,9.059189,5.596098,8.109164,6.996908,7.194607,8.631951,7.882246,10.47552,7.48367,9.270786,7.318863,9.43407,9.141438,10.842364,8.829985,9.396644,8.084289,6.197791,8.321076,0
GSM1371754,9.079302,7.550796,5.304135,9.404377,6.686056,10.640076,7.54392,9.02731,7.18778,9.713401,8.580468,9.93458,10.277703,8.198038,10.274971,4.297833,11.457493,8.96907,10.376529,10.036373,7.963517,7.447993,9.321921,5.617221,8.50272,6.706001,6.954792,8.699159,7.326553,10.754343,7.117685,9.170962,7.502951,9.783187,7.433852,10.516038,8.438223,8.709744,8.649771,6.806072,7.805325,0
GSM1371755,8.72767,7.472429,5.105721,9.613605,7.01306,11.060874,7.865673,9.063637,7.224794,10.457027,8.529984,9.687949,10.31016,8.388617,10.462178,3.880604,11.327644,8.510304,10.305056,10.729843,8.143083,7.136331,10.207842,5.818144,8.483111,6.56949,7.241555,8.752571,7.567212,10.811681,7.078735,9.005017,7.450117,10.210446,7.524184,11.197446,8.393253,8.904996,9.559375,7.062156,8.283098,0
GSM1371756,9.224134,8.327203,5.277421,9.751171,7.472185,10.628144,7.957224,9.455505,7.586489,9.670655,8.772543,10.240158,10.492796,8.102785,10.277908,4.329657,12.022008,9.171516,9.999513,9.962194,8.223063,7.122759,9.246297,5.826802,8.354641,6.610751,7.257532,8.929007,7.836659,10.775722,7.62167,9.306124,7.696433,9.64256,7.579808,9.862304,8.78587,8.723981,8.752502,5.764555,8.119028,4
GSM1371757,8.625515,8.339524,5.396173,9.177363,7.109266,11.068782,7.878283,9.678557,7.592361,10.774975,8.533808,9.419868,10.241705,8.227927,10.548951,4.054874,11.699497,8.317501,10.791919,11.12049,8.189833,7.29134,8.134426,5.627032,8.755419,6.762316,6.235816,9.071187,7.635105,10.276912,7.006736,8.874273,7.283217,10.56688,8.162506,11.24544,8.401622,8.862753,8.570073,7.199926,9.314613,20
GSM1371758,9.644245,8.032424,5.670763,9.796378,7.168503,11.091033,7.69704,9.18992,7.524061,10.165199,8.754107,10.474526,10.483617,8.101936,10.272375,3.833252,11.451393,9.198819,10.485704,10.062625,7.906682,7.195504,9.306122,5.708157,8.280899,6.856259,7.101718,8.615835,7.535555,11.024518,7.150819,8.899777,7.20906,10.211207,7.54895,10.550319,8.483672,8.538586,8.579059,6.707875,7.956187,0
GSM1371759,9.009273,8.258961,5.460441,9.855496,7.893977,10.811824,8.0771,9.63547,7.333446,10.247293,8.840077,10.06717,10.62955,7.709715,10.414292,3.284683,12.25962,9.171143,10.21972,10.150317,8.300265,7.265877,9.390896,5.470993,8.842052,6.736119,6.621229,8.805108,8.110314,10.608714,7.22143,9.256668,7.540075,9.825301,8.035632,9.78273,8.972666,8.909204,9.053469,6.373787,8.126816,20
GSM1371760,9.856903,7.094604,5.587936,9.88307,7.272675,10.380707,7.483966,9.150877,7.289389,10.920877,8.994277,10.381646,10.373298,8.50491,10.390571,3.551118,11.721511,8.932603,10.597553,10.003278,8.243107,7.900578,9.55694,5.344171,8.973639,7.013871,6.24408,8.492216,7.841995,11.019335,7.604644,9.297587,7.810679,10.141306,6.471481,11.477362,8.666106,8.948961,8.967737,7.323566,8.513486,0
GSM1371761,8.680862,7.756995,5.56918,9.140105,7.154936,11.138202,7.494468,9.681882,8.391797,10.844713,8.494592,9.338,9.997694,8.287798,10.702859,4.546757,11.392158,8.197892,10.900433,11.014911,7.992951,7.133645,8.386245,5.651803,8.740764,6.674971,6.846073,8.858657,7.28294,10.344486,7.429461,9.022672,7.086961,10.627892,7.692993,11.118146,8.470756,9.004907,9.058123,7.118196,9.239035,4
GSM1371762,9.79305,7.962917,5.523254,9.826123,7.474329,10.541502,7.784051,8.859912,9.071267,9.530521,8.747924,10.568281,10.301791,8.16688,10.539153,3.873843,12.391521,8.816489,10.316088,9.727973,8.051749,7.18996,8.87034,5.752975,8.4,6.815737,7.358365,8.669156,7.588815,10.951229,7.979663,9.081669,7.522711,9.844074,8.432662,9.979394,8.612691,8.612377,8.49945,6.797742,7.76957,8
GSM1371763,9.209183,8.000938,5.68136,9.890315,7.570794,10.23113,7.989995,9.593646,7.088468,9.966777,8.875182,10.119452,10.515966,7.948718,10.203292,3.596175,12.127518,9.298252,10.235268,9.812661,8.365953,7.079244,9.741534,5.585834,8.831143,6.932624,6.591204,8.707102,7.683507,10.665122,7.358989,9.530611,7.41082,9.53338,7.655413,9.71771,9.001541,8.884297,9.148844,6.006405,7.892647,0
GSM1371764,9.40131,7.602647,5.814634,9.820909,7.314554,10.988741,7.321579,8.922849,8.027956,10.277455,8.767662,10.009854,10.310923,8.31189,10.640604,3.606272,11.955425,8.910879,10.964967,10.199156,8.005601,7.217489,9.021151,5.756288,8.245306,6.458441,6.617683,8.490539,7.513186,10.693833,7.331944,8.978789,7.548872,10.064993,7.867051,9.925838,8.671107,8.754333,8.726685,6.979546,8.116249,12
GSM1371765,8.351064,7.960931,5.51656,9.433026,7.349529,11.293123,7.304663,9.49225,7.625241,10.561477,8.489796,9.180584,10.52708,8.400923,10.961339,3.879047,11.902392,8.737158,10.548011,10.87968,8.02752,7.115442,9.165772,5.357015,8.490399,6.781123,6.636442,8.545432,7.712986,10.441356,6.75832,8.965553,7.386089,10.076486,7.866952,11.387536,8.693772,8.933511,8.680027,5.954655,8.91452,16
GSM1371766,9.463667,7.632405,5.567161,9.790681,7.356853,10.879706,7.477941,9.000857,7.896251,10.597412,8.687077,10.102675,10.346115,8.492643,10.837124,3.646664,12.180659,8.87453,10.657301,10.521373,8.079241,7.4069,8.924316,5.884614,8.432121,6.730389,6.247834,8.538451,7.482262,10.624343,6.925663,9.086718,7.347486,10.149534,7.855813,10.58728,8.727168,8.799192,8.860293,6.961714,8.331586,16
GSM1371767,9.005284,7.970795,5.613985,9.447939,7.312661,10.024774,7.608969,10.009854,8.042055,10.682016,8.88176,9.891329,9.880341,8.59762,10.236727,3.764615,12.040547,7.961743,10.362682,10.544871,8.59018,7.81944,9.606924,5.376933,9.598353,6.387898,6.435376,8.869128,7.941258,10.630877,7.504277,9.106562,7.335425,10.786146,7.513228,11.219761,8.227074,8.888038,8.922019,6.954233,8.691366,4
GSM1371768,8.788465,8.16932,5.260574,9.325799,7.520854,10.302464,7.359924,9.641837,8.842276,10.66033,8.562117,9.164074,9.614983,8.606462,10.424383,4.009517,12.165281,7.844929,10.937888,10.476898,8.656942,8.008404,9.710935,5.902576,9.46996,6.244296,5.938694,8.931543,7.192103,10.481567,7.990749,9.117501,7.06542,10.615539,8.062062,11.320234,8.153094,8.812671,8.974212,7.364688,8.780764,8
GSM1371769,9.078025,7.97441,5.672968,9.526298,7.116804,10.934482,8.04241,8.994446,7.493186,9.614199,8.637613,10.54313,10.240786,7.847536,10.367058,3.479214,10.670372,9.129791,10.056831,10.328211,7.952781,6.89574,9.096514,5.58408,8.324492,6.887691,7.759622,8.623093,7.754201,10.82152,7.352932,8.997914,7.632698,10.048309,7.245365,9.944297,8.391943,8.581078,8.000204,6.262027,8.271503,4
GSM1371770,8.734833,8.415051,5.418917,9.87898,8.142254,10.626898,8.182247,9.34763,7.562604,9.794452,8.759543,9.778881,10.570435,7.972339,10.801654,3.882558,12.391855,9.21106,10.274816,10.194556,8.215516,6.774547,9.481378,5.895844,8.367236,6.628272,6.785583,8.850989,7.817547,10.254716,7.150745,9.18123,7.658565,9.535201,8.117883,9.419716,8.890182,8.808459,9.212487,6.308368,8.096091,16
GSM1371771,8.738205,7.805559,5.154115,9.154087,7.155441,10.888805,7.605829,9.825083,8.98546,10.640859,8.447795,9.017776,9.933193,8.539135,10.574858,4.502541,12.28814,7.704454,11.090463,10.56868,8.367088,7.66503,9.208093,5.904176,8.901441,6.490347,6.550852,9.212887,7.635105,10.294609,7.978776,9.059829,7.418542,10.862353,8.300498,10.910913,8.422062,8.908292,9.056243,7.740877,8.910098,8
GSM1371772,8.645559,7.410981,5.613245,9.519454,7.161776,10.910359,7.786643,9.22003,8.420892,9.418931,8.664733,9.070195,9.831368,8.441261,10.637769,3.349407,12.147596,8.076447,10.88143,9.994208,7.878697,7.234806,9.825698,5.771013,8.713794,6.675135,7.214215,8.799495,7.383563,10.234168,7.965752,9.169106,7.439232,10.119742,9.045472,10.3909,8.425216,9.127556,8.682077,6.74925,7.9314,8
GSM1371773,8.818535,7.991623,5.444027,9.695826,7.355884,11.061181,7.940374,9.067589,7.386082,9.65928,8.700294,10.316078,10.492987,7.801877,10.474849,3.47162,10.829858,9.261769,10.075347,10.212499,7.802559,6.78694,8.633083,5.955811,8.100653,6.697257,7.578079,8.896745,7.601061,10.513967,7.404389,9.056016,7.442423,9.75853,7.400489,9.867266,8.863803,8.566793,8.010976,6.3634,8.258267,0
GSM1371774,9.194597,8.44181,5.322357,9.485787,7.894643,10.661167,7.547662,9.555321,8.263671,9.609578,8.771365,10.213067,10.475899,7.710126,10.383837,3.137114,12.399532,9.245605,10.137101,9.898923,8.174022,7.00843,9.655048,5.647964,8.343161,7.092018,7.238754,8.912553,7.812804,10.679819,7.483805,9.247856,7.611169,9.735551,8.261895,9.699576,8.854666,8.772326,8.99595,5.915583,7.754873,8
GSM1371775,8.735603,8.038901,5.713444,9.629993,7.306797,10.638663,7.698486,9.03726,8.685049,9.650625,8.816243,10.054994,10.13415,8.210217,10.521597,3.850183,11.41808,8.660747,10.612062,10.273506,8.049677,7.222455,10.101548,5.451838,8.511765,6.516019,6.910085,8.927016,7.957861,10.747289,7.680602,8.922665,7.327503,9.569073,7.916801,10.46468,8.731925,8.731291,8.36358,6.902358,7.968568,8
GSM1371776,9.350093,7.904853,5.814938,9.692796,7.204319,11.114906,7.874321,8.961352,7.555015,10.522986,8.590885,10.1244,10.329717,8.081901,10.300967,4.452255,11.763346,9.052769,10.628951,10.620486,8.097919,7.182286,8.94219,5.462213,8.269703,6.55516,6.634454,8.727325,7.579572,10.789641,7.017939,8.834252,7.477029,10.152462,7.814366,10.778181,8.772782,8.768631,8.677673,6.911146,8.433583,20
GSM1371777,9.618078,7.736391,5.241637,10.115208,7.551032,11.006365,8.070861,9.079726,7.889365,10.880106,8.799086,10.021962,10.453884,8.337524,10.935262,3.746939,11.992901,9.023976,11.052788,10.646823,7.938885,7.188625,9.054158,5.671124,8.550274,6.506214,6.38073,8.791835,7.66429,10.633508,7.218673,8.95998,7.711933,10.24972,7.636828,10.561667,8.93464,8.803843,9.116347,6.87603,8.694338,16
