,AK5,C12orf75,CAMKK1,CD1C,CD38,CHSY1,CLEC10A,CYB561,DDIT4,DHRS13,DTYMK,EPHX2,FKBP4,GHRL,GNG2,GPCPD1,GZMB,ID3,IL13RA1,IL1B,LLGL2,MEGF6,MS4A3,MUM1,NPEPL1,NR1D1,NR1D2,NSUN3,PARP2,PDK1,PER1,PGPEP1,POLH,REM2,SH2D1B,SLPI,STIP1,SYT11,TCN1,TIAM2,ZNF438,target
GSM1168632,9.08072318311,10.5874421305,4.67527935057,8.65772731858,,11.5578195511,5.76238379293,10.9519424615,11.1414101285,9.70306775218,8.23473714687,9.58045286864,5.725409782,10.742580983,9.1415070914,11.075001222,13.9724312858,9.53176312544,12.6355834851,12.4010012668,8.50390241976,8.60715106365,6.88460812439,9.22983803721,12.3761760053,8.61690496499,8.88514192884,7.72074427204,8.52677423513,9.68271219015,8.30434993497,9.51511813415,7.56299721198,5.22364550594,7.10059587765,9.53919319476,7.6790363691,7.05671733876,9.00334279185,8.47503341864,10.5328678346,11:35
GSM1168633,9.05753498241,10.4555326145,5.56869217675,9.01570270213,9.32558047309,11.5144625929,5.75683150857,11.0280037838,10.8537368324,10.0049302497,8.35491550351,9.73687211527,5.99090727471,10.3202161459,9.56341464107,11.4763553636,13.640500543,9.65215339852,12.0664185492,12.499423445,9.01595047687,9.00877448727,6.28828043665,9.21753380234,12.0998921854,8.51065867312,8.75873753931,7.62328235135,8.66637240299,9.70091790916,8.53467515495,9.8872491416,7.4062564666,5.07348209663,7.35403618419,9.56687192999,8.17772610886,6.8708791737,8.69367065066,8.77552508911,10.4046873156,15:35
GSM1168634,9.23977022422,10.349354406,4.55265292068,9.2097643314,9.22462508507,11.3506944981,5.93631836387,10.9198772381,10.573932496,9.61887331425,8.44808151997,9.9312061118,5.83456570638,10.1725402626,9.23822976928,11.5626760615,13.4886159014,9.54863514367,12.0367430671,12.4831656106,8.75801658078,8.52580867267,6.71253653581,9.22208265967,12.1332210273,8.55595937773,9.03519300634,7.58166776309,8.62815003959,9.70855531232,8.31555315062,9.70990042009,7.60230627864,4.45981138673,6.8778442162,9.52863818966,8.0371481561,6.83184499253,8.59372455197,8.5475241469,10.3320927471,19:35
GSM1168635,9.37505952275,9.9312061118,5.13522991963,9.25915906284,9.41686888467,11.9817424841,6.55198188645,10.7460460258,11.3651957533,9.88097669099,8.3279411587,9.52009022078,5.32297231533,10.7311466828,8.42954804098,11.5274753972,14.6652291353,9.21578069503,12.9750426565,12.9162516284,8.71285144721,8.98851592353,6.61139294,9.24862329625,12.4652728886,8.69681929588,8.55545654809,7.89176593328,8.88488523457,9.72696172697,8.19906323781,9.10159875794,7.67238788867,4.88328914134,7.49616206772,9.74265733651,,7.13468349558,8.92318481203,9.0012099148,11.0990452289,19:35
GSM1168636,9.56186338392,10.1959438141,,8.88661575402,9.15346073472,12.1257237343,5.26844246995,10.6647196978,10.0342521995,9.64454236608,8.11149959861,9.61509350379,,10.2006601026,8.53010625184,11.8102927524,13.6319252208,9.56741496206,12.3691435599,12.6496157723,7.99982565009,8.51562205754,5.63858703944,8.75349611608,12.1873799604,9.11396271272,8.27430630515,7.31484021861,8.64299132043,9.77981223251,7.21436446407,8.729561427,7.33890933507,6.44306355469,5.58440670555,9.7681052896,6.89318750822,5.58571743451,8.47240681719,9.43138296926,10.9581313617,23:36
GSM1168637,9.439174604,10.1674707438,4.09460325115,9.12075396244,9.15693568955,11.4736539235,5.92833007877,10.8055491244,10.6831221551,9.48278880728,8.18261843823,9.96866869352,5.13714660007,10.1819404821,8.87826323863,11.5637493647,13.4006875961,9.45086461177,12.0332877007,12.3295079966,8.46487290259,8.86376176466,6.69068772906,9.14945745886,12.1401327027,8.86140534028,8.89549225902,7.63703605043,8.79738473717,10.0229206516,8.24212362854,9.32812495176,7.90965761685,4.70431570553,6.72069116849,9.45721003193,7.34312968212,6.7748478422,8.85757651313,8.90834921636,10.5276945097,3:35
GSM1168638,9.22512514018,10.088919131,4.70075116828,8.75986615643,9.29988332853,11.1959318104,6.17340257843,10.4016139523,11.8263571465,9.87106679982,8.53994707918,10.1420299096,6.07160119369,10.5655432767,8.78566953195,11.3809168246,13.551015119,9.59972987097,11.9072718664,12.1737796088,9.7258028803,8.89767101897,6.75901694198,9.29608459922,12.5003222994,8.91253132092,8.53901301754,7.65561101636,8.75729998096,9.60351760198,9.22260806898,10.0452677009,7.66056261457,5.54986882892,6.96739545793,9.96713758938,8.00491862627,6.46806205894,8.82463045457,8.5241884355,10.3721475355,7:35
GSM1168639,8.67436713693,10.1241909703,6.22978962876,8.62380566568,9.78268308128,11.1206366033,6.47250711685,10.4901503389,11.2472785213,10.291671076,8.59467759222,9.6811177735,5.95900316693,10.6610272291,9.01749118208,11.0288393736,14.2382205754,9.61807783621,12.0300528099,12.4848312829,9.73884768402,8.70709991553,6.47989080062,9.29401894976,12.765382043,8.44830997515,8.82876458428,7.70359548988,8.44710594804,9.04301536206,8.92683645936,9.96505464335,7.28232803066,5.2762259878,7.39268702041,9.78991711591,,6.79308440625,8.85148437237,8.35873076783,10.5513609656,11:34
GSM1168640,9.32098289557,10.9313695859,4.83366964738,9.09461573061,9.02021039468,11.4394676855,5.51035925525,10.7973638168,10.6647196978,9.96593127979,8.58201122569,9.85216872303,5.3743733696,9.9701169789,9.00240008272,11.9146902896,13.4450446406,9.87611122237,11.8276192921,12.2249877407,8.80616179708,8.31197541439,7.35469769404,9.01855440569,11.9590984532,8.05864630965,9.09795992955,7.87086112359,8.80566985187,10.0100058562,7.65009216124,9.46968850095,7.36246154637,4.79688172484,7.58119115721,10.2365764943,7.16648346528,6.57707578408,8.78301976792,8.40380907229,10.286148539,15:35
GSM1168641,9.29658208023,10.1182573525,4.81485895026,8.74023703217,9.20950487095,11.5431440264,5.7686343127,10.381459184,10.6118980001,10.4645077623,8.594190392,10.1993762199,6.15110299548,10.3059837607,8.46797091287,11.707024422,13.1013331876,9.79623068904,12.238711607,12.5655432144,9.65505864172,8.81745187653,6.78498365237,9.37053243612,12.5628054856,8.60502040263,8.86237642992,7.54903986386,8.67745677379,9.79819060551,8.73343842481,10.2368960828,7.53512503186,5.38908751473,7.37787697948,10.2416469453,8.03467865148,6.45912059557,8.74652369544,8.24140318766,10.6255622185,19:35
GSM1168642,8.82463045457,9.11244910695,5.23412332263,9.32380274621,8.68128838209,12.2127474956,5.96144736158,9.96359995958,10.0846553048,10.3152804358,8.45113869848,10.3804794075,5.98234954569,9.52995247147,7.75583481015,11.849442608,13.7621991233,9.49461967419,12.8237305094,12.7594378578,8.07398026855,9.07869984555,4.86850415202,9.28258144793,12.748656366,8.62644202246,8.85923400329,7.46211767398,8.76911801989,9.62582321662,8.20437996716,9.21953549724,7.6027255679,4.25932906965,7.1120193043,9.96185436736,7.65397893091,5.68893124503,7.4320320773,8.98677862996,11.0018788177,21:10
GSM1168643,8.82057396922,9.38959785064,4.82408698808,9.23420698892,8.60403916614,11.8072559512,6.06959563291,10.060726649,9.85965290789,9.92696647393,8.25770977676,10.6857415987,5.98543699249,9.08169682536,7.84290374995,11.7755263336,13.220507438,9.74318658482,12.3555418587,12.2097877727,7.773756085,8.66061632573,,9.21177072489,12.3856582861,8.86958207943,9.46082068782,7.49502330558,8.5215049643,9.71594774544,8.27715604374,9.39465294374,7.52795450854,4.59721892052,6.34956675888,9.8196252267,,5.79275835391,6.77905725141,8.6750787984,10.4860200259,1:05
GSM1168644,9.00285935466,9.3011249402,4.52173252013,9.24619906501,8.56220060192,11.8557087791,5.64332733702,10.1914875674,9.83118373576,9.70556422484,8.36495306034,10.5691217226,5.52530358391,9.52995247147,7.71672308497,11.8007910774,13.3585368469,9.72118385493,12.7633329797,12.1222725171,7.88591251778,8.9253933174,4.63037281068,9.05271501918,12.4302244677,9.19110610582,9.44137191809,7.5448709212,8.74775155897,9.99925615868,8.443302964,9.40911191446,8.02458815961,3.66573376521,6.87878931123,9.9674233797,7.65285935037,6.06010564982,7.31975579059,9.01673527449,10.5155791872,5:10
GSM1168645,8.77053282413,9.49694279851,5.03287030243,9.25462595022,8.8093803135,11.5845433362,5.81010748,9.94831300934,10.9790411515,9.6407609646,8.37682626699,10.4655337092,5.87293280387,9.56555026589,7.87939736405,11.8387994772,13.6934706443,9.58206679277,12.8102458725,,8.02033589239,8.72860500861,,9.13213812792,12.4502334326,8.52346317194,9.2935154085,7.52410576433,8.61690496499,9.70635023894,9.01039812332,9.48777204471,7.6323211553,3.86448852688,7.16577426479,10.1653537009,,5.66517193905,6.83999313563,8.77334804417,10.3564024531,9:10
GSM1168646,9.08195350964,9.35472901125,4.03407355197,9.17800980641,8.47900145917,12.0629136229,5.07516523064,9.31794620015,10.4403975205,9.80038779918,7.9504923753,10.3630115959,5.06832732746,9.78039807852,8.01392053091,11.7724625695,14.2507066325,9.23420698892,13.3077540205,12.7056995927,7.43796604694,8.33529741391,4.87315925412,9.47654703972,12.7623805311,9.0307738237,8.38600292638,7.49109673597,9.24415916793,9.33421992493,7.91343195449,8.84543831682,7.57962064618,2.78386022375,7.13085681424,10.0592076643,6.63071418344,5.60545386278,6.95528800904,9.65375420238,10.9411656119,13:10
GSM1168647,8.47053282431,9.42203420742,5.32541317946,9.24692140928,8.86694675316,11.884117243,5.45387843516,9.95774123766,10.730757499,9.82896438596,8.14944006873,10.3165550794,5.77684567367,9.48483739403,8.23815375682,11.9496308619,13.905376187,9.62332924273,12.7046555887,12.2380043505,8.11795003572,8.66567821792,4.86850415202,8.99874686453,12.6534816964,8.38692901778,8.90164377834,7.62707855482,8.51609359905,9.5554527902,8.42095399574,9.50146356387,7.51555223525,4.30424738733,7.29844076877,,,5.9003454391,7.61244724458,8.92858237911,10.5731594605,17:10
GSM1168648,8.54204344064,9.41162433342,4.73263932148,9.38183944148,8.73030968447,11.9091562273,5.87144860806,9.86730855152,9.73109310085,10.2268404262,8.45656684359,10.2671069606,5.99543945964,9.22833963236,8.00285091955,,13.7640654318,9.74107777265,12.5955988493,12.6525352074,8.05678261232,8.7264813437,4.54084368627,9.34191729776,12.4451758508,8.49957787662,9.25710731638,7.32550086763,8.49884968662,9.56077958872,7.81071095054,9.52117168752,7.68698764912,4.82094684797,7.31047289639,9.96954621712,7.95446247091,5.7518031625,7.29661501752,8.76276269931,10.6168042771,21:10
GSM1168649,8.47335125634,9.8800640459,4.81887623285,9.43111021393,8.72147223691,11.7313818191,,10.0484539832,11.4548457862,10.1978003214,8.61283577861,10.1120683443,5.9772341131,9.56582319441,8.38060485731,11.2264862478,14.7891633768,9.80822663844,12.6100963504,12.4687402165,8.11125959878,8.12474010171,4.63561452654,9.09266930883,12.4944726972,8.31702013486,9.07218944455,7.46399520937,8.35515513632,9.00482088046,8.54873119607,9.6666909006,7.59448782266,4.21379986075,7.60565520519,10.4530938084,8.09726286173,6.14126564317,7.35358211613,9.01111907535,10.7137081029,21:11
GSM1168650,8.28795200014,9.53702713255,5.36421133193,9.49848152282,8.40334097153,11.8609118153,5.82972375589,10.054671896,10.2271411806,10.9343282443,8.26686752558,10.084922898,5.52919824165,9.58857918305,8.57409150751,11.7868924398,13.3308676964,9.56817205407,12.8783902572,12.6659308832,7.71784362675,8.98458469318,5.04700952103,8.82584718146,12.6746978183,8.31391456271,8.72694714278,7.61175240934,8.21442672704,9.65241634939,8.12339990059,9.48668453516,7.46871504429,5.30434278206,7.12284556707,10.9330369917,7.97288379631,6.09274048921,7.9001386691,9.47910360352,11.0409027634,1:10
GSM1168651,8.42978126467,9.36750611758,5.15178455642,9.5838356461,8.34118940955,12.776749856,6.00808278775,10.0571275854,10.2494242101,10.6197049724,8.38738187504,10.0886128917,5.9767295861,8.88779599295,7.60587641721,12.1497516543,13.0664691892,9.47964098178,13.1735611004,12.6383660643,7.75997298963,8.97602265935,5.23331840001,9.08763677068,12.1380990018,8.39859237106,8.99899367184,7.99142691005,8.47382334212,9.97312203544,8.14944006873,9.70007764894,7.95981054504,4.9993108859,7.21907046561,10.1339033617,,6.363632631,7.25353480727,9.24072187769,10.8926932628,5:10
GSM1168652,8.5024063331,9.27610953224,4.43122776133,9.45357691558,8.23699477235,11.7178887278,5.63778279033,10.1304363118,10.2321349056,10.4432556426,8.37633439111,10.5262030207,5.4520313724,9.38985116543,8.03055826677,11.8400922417,12.951189107,9.63570365168,12.7116868296,12.4628794987,7.62449417649,8.76958015224,4.91367378937,9.0580255467,12.3440676107,8.47382334212,9.0924243215,7.38461779408,8.08312631714,9.68924916862,,9.73466876609,7.63595066372,4.47455030008,6.52354629795,10.7821670645,7.90174202144,5.63936661369,6.90681639539,9.29149114941,10.6716967713,9:10
GSM1168653,8.31013418695,9.60852682582,4.54255073832,9.04623507201,8.68223974103,11.9097293103,5.71135391053,9.82280787504,11.1850137507,10.2198360458,8.24760947605,10.1366529687,5.19190905001,9.76394910624,8.45865211738,11.6077496793,14.1410530076,9.62636172856,13.0507575914,12.4628794987,7.89965126308,8.36196248624,4.22813449795,8.72098283888,12.3532599261,8.30688809825,9.23846969799,7.62912256353,8.10633222122,9.56395298278,8.93367690012,9.47937489438,7.38232168559,4.19014533337,7.58539141396,,,5.97985382851,7.22429696807,9.4026038916,10.7694199152,13:05
GSM1168654,8.20231384119,9.32862797181,4.93273021824,9.28645671045,8.29027437694,11.0802825333,6.18612094531,10.0126143555,10.08131321,10.3804794075,8.344154461,10.2641203515,6.0204119585,9.58206679277,8.82336589752,11.2429382781,12.9436075117,9.80425121417,12.4553369187,11.9869181165,8.2618538269,8.51280105876,4.67645564447,8.93583623437,13.0344584986,8.51517897181,8.89380861743,7.25980292537,8.11567539378,9.45357691558,8.47992333584,9.76643607183,7.27881023752,4.76038812237,7.31728702162,10.9560170196,7.94317415196,5.87293280387,6.93602260692,8.92978053214,10.1956424915,17:10
GSM1168655,8.40286992718,9.50040991847,4.85571747334,9.54787336151,8.44071495138,11.1902424218,6.24850871232,10.04787171,10.7760005145,10.2416469453,8.40497338952,10.3052969446,5.89732117286,9.47332982477,8.39533884964,11.3804060021,13.1971392931,9.97575012843,12.4468611272,11.9869181165,8.13473314974,8.43277524442,4.78372075533,9.06636990961,12.7969451387,8.45514344902,9.15644179142,7.31671016092,8.37633439111,9.67051933101,8.59993091571,9.80710105009,7.34968427865,4.02871868446,7.49916396196,10.7007944616,,6.10617528171,6.88843690453,9.10063523699,10.3023212569,21:10
GSM1168656,9.17205949488,9.17059165808,4.45535600843,9.42386304799,7.78587514466,11.575966625,6.33142400156,10.2175200762,10.3079318487,10.1848185001,8.35609533789,10.4586135696,6.24115350058,9.62693532666,8.51163622055,11.3753026363,14.2444026088,9.95348054525,12.581839,12.5056219502,8.60947358792,8.74189165236,5.22903821798,9.49744919607,12.2833922312,8.40310510774,8.54204344064,7.49155101925,8.56850109087,9.8650923084,8.20741597924,9.83539057935,7.79593692346,4.6493356381,6.94546178444,9.27636717987,,6.6401518186,7.38255821062,9.28335359422,10.299447347,20:06
GSM1168657,9.31971408157,9.02736598547,5.00414054036,9.60270682572,7.96312029851,11.6312262241,6.38422932368,10.3663878404,10.3933683038,9.72038572377,8.38787156154,10.4562108783,5.90253938595,9.7399795546,8.09121903962,11.6479539352,14.3602610701,9.86336935153,12.6028473868,12.2257257419,8.35184173346,8.98118235797,5.24790434445,9.46442827048,12.0059223754,8.70808424459,8.73077859688,7.50815236115,8.6894072221,10.1566424869,8.39652308527,9.74080174499,8.09437171702,3.99442203519,6.57122397568,9.44890744499,,7.1561025438,7.29773945516,9.82870222889,10.3085765558,0:00
GSM1168658,9.12566048626,9.16384136584,4.87790100656,9.2167888037,8.36520221212,11.7111363377,5.95552732087,10.1375950478,10.2261741383,9.45953941896,8.26359962399,10.3199139387,5.76530650694,9.5483649915,8.1735055808,11.5692713139,14.7940485222,9.81768505225,12.4561544799,12.3456167083,8.68128838209,8.85586137371,4.62424080528,9.36981873479,12.4477864071,8.85316305702,8.88366746041,7.49962374963,8.75825679875,10.0577071217,8.43514329833,9.72038572377,7.88796902768,3.7696839176,7.0637528753,9.27341800625,7.29639256102,6.66817983881,6.96394674503,9.44185245741,10.2748211175,4:06
GSM1168659,8.96195108913,9.67705121543,4.26858602891,9.39261168947,7.55367509609,10.9937702364,6.21837544809,9.98669594038,11.4995743696,9.21353236046,8.57719379986,10.3389627182,5.72358425991,9.8732137026,8.6894072221,11.5258996293,14.4994238513,9.90550791324,12.5247744335,11.8190164987,8.50094637833,8.42747016243,5.66619001878,9.37634088054,12.1018518376,8.10706179261,8.90907292995,7.74219504798,8.58584141524,10.0556054025,8.64705157314,9.5146125001,7.35035182377,3.79831138479,7.12519973207,9.96243503533,7.35058484817,6.69018510211,7.23861940983,9.41840663157,9.83776376054,8:09
GSM1168660,8.91814818365,9.3888289068,4.61752753455,9.298079123,8.13980107498,11.5829152779,5.82047323983,9.79045560832,10.811106934,9.21151128977,8.04749630668,10.0375964969,5.89908965265,9.61093177435,8.47642662481,11.3717811017,14.7763626101,9.73577636539,12.7018580684,12.0664185492,8.27360822338,8.29647748129,5.00101454028,9.35447450126,12.2177257259,8.15480827957,8.8589920802,7.45573251452,8.82955011421,9.91129097176,8.25956629566,9.50014206872,7.46660362402,3.64885614365,6.81258868273,9.37480888106,7.58142338003,6.96466903953,6.82822499603,9.74539505837,10.2365764943,12:05
GSM1168661,8.5503794499,9.3828458893,5.26162913107,9.49694279851,8.38037706862,11.8037562245,5.99520654572,10.0379185712,10.389278021,9.92201198332,8.01743089719,10.0314986654,5.89330768605,9.78381199477,9.02564267387,11.5643446502,14.6802447365,9.78494245663,12.6881930781,12.227956493,8.13378321521,8.82903105228,5.21554902852,9.26871800817,,8.12034415763,8.92683645936,7.49523760041,8.66083866555,9.76588604205,8.19007315077,9.57032307239,7.53087878731,4.32567441685,6.95363743653,9.37102473727,,6.7857106177,7.74077473715,9.69089847132,10.6291109264,16:05
GSM1168662,8.61426188943,9.58357800972,3.73825634263,9.42016213496,8.11522615999,11.8947487623,,10.0476007767,10.1154156103,,8.37377229325,9.92946847715,5.86504854479,9.31668896833,8.39145991589,11.563204806,15.2575345255,10.045856267,12.7857758451,12.6346369013,8.47575288593,8.64418860674,5.02397743681,9.53998610134,12.150480139,8.36930499693,8.84262969433,7.66610551245,8.8683986361,9.72224577271,8.05401973763,9.66213899831,7.65827259323,3.72369397591,7.71280643026,,,7.43796604694,7.18973774325,9.68538810916,10.5805303533,20:05
GSM1168663,8.23675318326,9.08095764381,4.36478728867,9.2816072647,7.96876151483,,5.72898890329,9.88524984948,10.3663878404,9.95004657355,8.04445017267,9.68647335755,5.77477792072,9.7513870533,8.31197541439,11.4495875686,14.7867301651,9.70556422484,13.2719294466,12.9010715925,8.05217861177,9.0342064505,5.00917640823,9.51182163656,12.3826834671,8.04139852925,8.39397947626,7.54535756359,8.61381484268,9.55361064294,7.95145571977,9.56238099242,7.45246068847,4.35873013387,6.63071418344,9.47910360352,7.4341645266,6.95127685159,7.78274178608,10.2446355558,10.9601735409,20:05
GSM1168664,9.28491123637,8.96430200244,4.85013179535,9.56527211909,8.27715604374,12.1965737267,5.77786342223,10.0437333924,9.81321786674,10.0034889044,8.04516346409,10.2102308578,5.91899241736,9.64508021267,8.11102478021,11.795267219,14.5743868851,9.69763762716,12.7527046212,12.5609682796,8.44639081236,8.71714316676,4.28409902053,9.3888289068,12.4882455026,8.81914171911,8.82755935865,7.45479651064,9.20726051319,9.76668538825,8.05239110657,9.33243191029,7.85618827942,3.28920420393,6.90155154377,9.6875396739,7.39036374446,6.76641182291,6.59329681628,9.82045691318,10.794218482,0:05
GSM1168665,9.14128182446,9.09169155927,4.4814030332,9.39592471123,8.1065931254,11.7639855903,5.81853392727,10.1095926031,10.1198200414,9.68053910976,8.22066326533,10.3988758871,5.87144860806,9.44744187401,8.28197013248,11.6576696984,14.5909390407,9.97863782067,12.520214361,12.1004994473,8.33792337842,8.90282401758,4.66576382012,9.62124130974,12.2127474956,8.55939964562,9.03637275485,7.54880878496,8.91253132092,10.0655580493,8.3279411587,9.70935582199,7.76366412128,3.96100176243,6.86686789799,9.73187166448,,6.89511983935,7.08044761154,9.89247644641,10.3775025149,4:05
GSM1168666,9.53998610134,9.19757933077,4.32123953121,9.35317168723,8.04494672116,11.6479539352,6.24139613254,10.0574081376,10.9133819929,9.37076666542,8.11035587684,10.336639899,5.51090013632,9.5616085269,8.0961261137,11.643480407,14.6145332762,9.83508870327,12.5457459031,,8.35254042212,8.85006012275,4.02542980116,9.3790437135,12.2637201788,8.63747831108,9.08022068318,7.75833923925,9.10404341373,10.0043457614,8.36309203069,9.46623494541,7.87689510252,3.2793354692,6.6261475521,9.4585076735,7.27651451445,6.77551790012,5.92183027847,9.6572118914,10.2811016961,8:05
GSM1168667,8.81482987758,9.41713107135,4.72048714648,9.25837948107,8.17840490318,11.4466260065,5.70980284984,9.84811246195,10.9371071346,9.41007111903,8.38549530442,10.0698485776,6.09351362693,9.66349600225,8.62931169879,11.5928463009,15.2390239902,9.92256481159,12.722469767,11.9311870025,8.90210477958,8.47148707458,4.99602109715,9.55280749771,12.2535628809,8.4239018646,8.95545219824,7.4566216498,8.82584718146,9.86851046005,8.42071697358,9.74839770966,7.63883430255,4.01608221024,7.57012557524,9.57885930113,,7.19604644049,7.0708343716,9.83776376054,10.0941244397,12:00
GSM1168668,8.90687538999,9.29401894976,5.47713096519,9.03101267613,8.42623966519,11.5478113974,6.33285408697,10.1640803193,10.8323666974,9.90665281479,8.31842991333,10.2397739697,5.63435453205,10.0025511106,8.58154251213,11.2063354335,14.8114753353,9.89680718899,12.6980317777,12.2557244443,9.27985236596,8.86596457607,,9.50405028525,12.8277999655,8.49454338006,8.61090072455,7.51879166068,8.85414887112,9.66128897305,8.39213689378,9.82702780608,7.56502370767,3.95042705066,7.29502841556,9.60563265522,7.62282518828,6.78547690587,7.17252775729,9.5146125001,10.386151672,16:05
GSM1168669,8.9521034596,9.16481595687,4.80678069232,9.23209167441,8.06031189722,11.8152844394,6.24509781774,10.2321349056,10.26319513,10.0437333924,8.46650254356,10.3396033512,5.93132911502,9.68538810916,8.24616814771,11.5258996293,14.7203375067,9.89899158391,12.9088128747,12.3075345253,9.07074423146,8.88115207884,4.96919025256,9.62926605714,12.6383660643,8.53371051949,8.75373757321,7.62328235135,8.72147223691,9.76261953148,8.28679033954,9.89207196844,7.62868043328,4.3235661454,7.12403689009,9.55387436609,,7.00992409038,7.00844953736,9.68866016501,10.5816453186,20:05
GSM1168670,9.64426428305,8.89569840266,4.44310952376,8.45113869848,7.38920433681,11.9171922018,5.35633836274,10.1575754824,10.5594904809,9.91184112545,7.82423262714,10.5545317477,5.3703978231,9.54101660168,7.51369622136,11.5670968298,13.0807778683,9.78741779563,12.8495879486,12.6746978183,7.3864746032,8.90737446931,5.85380689051,9.45824185809,11.5578195511,8.50476649651,8.77483243264,7.39775135134,9.05727177546,10.1126454594,7.83385110092,9.25136728465,7.75810553417,3.51483983051,5.79000535992,9.52567029412,,5.99592063882,7.9287851688,9.42643653711,10.9955276428,20:30
GSM1168671,9.7945074934,9.21229223178,4.53701790475,8.56319142628,7.85812411133,11.4296879746,,10.2541874046,10.134818076,9.4256828031,,10.6628924332,5.87094957605,9.55944775766,8.14810762507,11.6160337183,13.0877714055,9.98075345155,12.6698502099,11.9203919153,7.67767445902,8.84836490059,5.8515676453,9.39820301146,11.5709949812,8.89814804018,9.34343638338,7.31002193608,8.93556810797,10.3919751493,8.26731260083,9.75193701666,7.59973101858,3.8160410872,5.74163492327,9.67275173401,7.1974859952,6.16794741795,7.55511471117,9.23470409837,10.4135899021,0:47
GSM1168672,9.80149584377,9.36701715772,4.60897088737,8.04327863078,7.66103115295,11.6363092007,5.82192074497,10.2497230362,11.494837908,9.64560241965,8.15480827957,10.7817806637,5.81246652956,9.50120473668,7.94387593839,11.4455438634,13.1490270279,9.77640643602,12.8645830281,11.9370025084,7.73166802778,9.1665352456,6.23078265306,9.36291522988,11.6867074339,8.72579528457,9.19335287488,7.64864640274,8.83659105191,10.4315516401,8.25934976067,9.61483440067,7.37835601861,4.05484727892,5.74218024588,9.57750419009,7.16223868238,6.06087335215,7.88145411209,9.13340523963,10.6457267105,4:30
GSM1168673,9.693360568,9.42067228433,4.68537393765,8.32074974777,7.82666599714,11.6883644583,5.71708711414,10.0244246357,10.5687798864,9.66022231629,7.89943927284,10.2735573454,5.2840829891,10.2350661423,8.09571627784,11.7105385352,13.9569884768,9.63223456415,13.5251576192,12.2939100728,8.09632428479,9.01855440569,6.6029833286,9.05294366879,11.9777425272,8.90354738425,8.857322891,7.74312211533,9.15196478176,10.0519769247,8.28820300685,9.07616727058,7.38278713684,3.88175981633,6.92971295777,9.87723506709,6.78850471732,5.89076471407,7.9882614131,9.07720843745,10.7246317568,8:47
GSM1168674,9.01595047687,9.02334514926,4.63068191225,8.26021851659,8.10055091508,,6.03070774766,9.88555669137,10.5863420427,,7.83595922321,9.83714498635,5.39066381827,,8.73720468138,11.4429960931,13.5796645199,9.62823495089,13.4383649183,13.3433624998,7.69364988044,9.49875232599,5.89709260652,9.11566029501,11.9060074666,8.02964497622,8.46605290464,7.71445395593,8.30642093064,,7.89614294931,9.26137921399,7.090152776,4.38130417426,5.87643008757,9.92860421199,,5.81271917044,7.74822388618,9.57775883344,11.3773355821,12:30
GSM1168675,9.1623201602,9.43417138248,4.82768201976,8.79738473717,7.85059673755,11.5593845008,6.34782762403,10.0238157792,11.1510979146,10.6522382176,8.0079585794,10.5425277682,5.35202379402,9.4722768835,8.70760222292,11.0923222746,13.2694787583,9.56687192999,12.3921143008,12.7857758451,7.87850829748,8.647532743,6.12486335606,9.32380274621,12.128384397,8.67029229829,8.65200054998,7.33754476993,8.74099064258,9.55516220536,8.45727628872,9.58206679277,7.27578078034,4.05777007681,5.22391219731,9.80368166862,,5.59789815934,7.46352477773,9.43892447117,10.7958151054,16:40
GSM1168676,9.4763198327,9.08611334719,4.87515758658,8.49051132925,,11.9797264487,6.38016704701,10.1578533635,,9.96448540961,7.92532160838,,5.49610323213,9.74402636305,8.07751941992,11.8238619694,13.3545654258,9.85038790526,12.5856342117,12.7928377373,7.76806745489,9.27210973246,5.86910239091,9.31645929314,12.009265345,8.51772141799,8.97993624332,7.63954074014,8.64228668973,10.2959164734,8.13657968559,9.38622637435,7.45750560154,4.00967685373,5.50616586084,10.1467285391,7.36967581432,5.96769095785,7.77329159535,9.27492154551,10.8776564482,20:30
GSM1168677,9.41084053258,9.22882464625,5.33962440797,8.47619087892,7.79182032177,11.9713499918,6.06184602679,9.92397946162,10.8585125853,10.1313556773,8.10849433079,10.3751721499,5.92106517785,10.1326751102,8.14568896458,11.5802082477,13.4436383169,9.7475586141,13.1688013769,13.134567368,7.50084199273,9.37247728558,6.42802869241,9.36981873479,11.9565792019,8.30109948417,8.86744300506,7.81248966016,8.48743454426,10.2900438277,8.02618356748,9.35882625209,7.31905900755,4.42468540062,5.7920115115,10.4769052855,,6.13590046767,,9.32457534948,11.243360901,20:30
GSM1168678,8.9667012005,9.05701614079,5.16536390904,8.58538262126,7.96561806734,12.0209084593,5.95174474182,9.76394910624,10.3933683038,9.99184230923,7.4742437877,9.94442951552,3.75490298404,10.2838647136,8.44351240012,12.0280550473,13.4943889123,9.19110610582,13.4543625343,12.9446502506,7.13997363222,9.24934424712,6.16303488232,9.04788341886,12.1374079168,8.49336724773,8.36759405982,7.58929152999,8.32054188088,9.75060750056,7.84222809304,9.16055451761,6.53024013659,5.9152347932,5.81601401225,10.4637791214,5.78502710277,4.62393278317,7.59376611054,10.0867151759,11.1185109982,0:31
