AK5,C12orf75,CAMKK1,CD1C,CD38,CHSY1,CLEC10A,CYB561,DDIT4,DHRS13,DTYMK,EPHX2,FKBP4,GHRL,GNG2,GPCPD1,GZMB,ID3,IL13RA1,IL1B,LLGL2,MEGF6,MS4A3,MUM1,NPEPL1,NR1D1,NR1D2,NSUN3,PARP2,PDK1,PER1,PGPEP1,POLH,REM2,SH2D1B,SLPI,STIP1,SYT11,TCN1,TIAM2,ZNF438,target
9.0976980526,8.5163282503,4.8509763427,8.7911889531,8.636328837,11.5889432496,5.5367961584,10.1260651864,10.5698659786,10.2477733028,8.0508235333,10.9887723424,5.6454308877,10.1532488057,7.8447158569,,13.7288446676,9.7924717546,12.9998882179,13.0609291026,8.2699433841,9.2062947442,5.1972347564,9.3588262521,12.9469035669,8.6274442918,9.0981851197,7.630208448,8.2514163025,9.9474384053,8.4820282825,9.8613764962,7.6652265068,5.953754769,6.9372429557,8.6870234256,7.3471277856,5.9909072747,8.0019270871,9.6678126115,10.8151382878,14.9166666667
8.5569270056,8.8836674604,4.3302116075,8.6290980213,8.3383909119,11.6232373875,5.9088607431,9.9863946113,10.6241046332,10.0274210254,8.1247401017,10.69928201,5.4701493498,9.6986891644,7.9656180673,11.3045046923,14.0855664428,9.6973640752,13.0772093843,12.6689786591,8.4815378342,9.2726430607,5.6754367449,9.3001303742,12.8300277708,8.594190392,9.3578189802,7.9205229482,8.2092594094,9.5710970149,8.2950667585,10.1188897385,7.0642015591,5.9305700718,7.3936187485,8.2367531833,7.5944878227,6.4903824731,7.6149796973,,10.7437259458,18.95
9.682183328,9.9135887597,,9.1842284233,9.0410435524,11.853839463,5.9578160719,10.9663255178,10.0619255125,9.6889593463,8.0603118972,,,10.3432757865,8.6688773911,11.5934104037,13.4790120134,9.3140909674,,12.6990119367,8.7414296087,8.8594922811,6.3318979214,9.1288536359,12.4873832474,9.2728960895,8.3690802717,7.5324951385,8.9494688633,9.6669741397,8.0967890273,8.9256435082,7.4825648883,6.1716682192,6.11638527,9.7235904832,7.3961575605,6.4170169661,8.5515655307,8.5186577445,10.808399672,19.5833333333
9.621766058,10.1575754824,3.6866894324,8.9804123417,8.9554521982,11.7627731326,5.3166214829,10.8714899573,9.8397419902,9.3258204158,8.1464080966,9.9774584443,,10.0683544654,8.5967953156,11.8238619694,13.4076466727,9.4990246841,,12.4908754007,8.5301062518,8.7921148464,6.8095175326,8.9455679287,12.0033171569,9.0228553397,8.9755210115,7.3814003507,8.9826422039,9.8861077178,7.9612260912,9.1457795291,7.600930593,5.1913915204,6.1989792572,9.9254529052,6.8722620824,6.0039325652,8.559648687,9.7058100025,10.5541717061,23.5333333333
9.6196788901,10.128592742,4.893592341,9.0188248788,9.0829406725,11.3246856918,6.0011973949,10.9390956818,10.2975360489,9.2813871027,8.2329125648,10.3225723701,5.5616871992,10.284350986,8.9339034888,11.7856150086,13.0783363163,9.5063498176,11.8318103054,12.2314570489,8.4955186765,8.9246494206,6.6256891309,8.948507994,12.1512356655,9.1351047848,9.3719860876,7.6535360736,8.7409906426,10.2308956024,8.3516184407,9.6680812084,7.7852078388,4.969480976,6.7972970944,9.7104506124,7.4644279857,6.8310987413,8.5571711009,8.7565718404,10.1816450259,3.5833333333
9.3715055786,10.1117551921,5.2365938393,9.1978139742,9.0213742203,11.0636086738,6.2305442281,10.9288541941,12.0743001494,9.7244041775,8.4314098803,10.1034652391,5.6805083868,10.697793089,9.100635237,11.5011883478,13.3153147644,9.279852366,12.2674619576,,8.8949864324,8.9806752679,6.7002477922,8.9458066687,12.2314570489,8.7157287445,9.0802206832,7.7104658579,8.7781816092,9.9881929882,9.2213339054,9.8096032563,7.6691057232,4.8331145871,7.2584416666,9.61534898,7.9644795758,6.89294955,8.4712507017,8.8490778764,9.9763369146,7.5833333333
9.0807231831,10.5874421305,4.6752793506,8.6577273186,,11.5578195511,5.7623837929,10.9519424615,11.1414101285,9.7030677522,8.2347371469,9.5804528686,5.725409782,10.742580983,9.1415070914,11.075001222,13.9724312858,9.5317631254,12.6355834851,12.4010012668,8.5039024198,8.6071510637,6.8846081244,9.2298380372,12.3761760053,8.616904965,8.8851419288,7.720744272,8.5267742351,9.6827121902,8.304349935,9.5151181342,7.562997212,5.2236455059,7.1005958777,9.5391931948,7.6790363691,7.0567173388,9.0033427919,8.4750334186,10.5328678346,11.5833333333
9.0575349824,10.4555326145,5.5686921768,9.0157027021,9.3255804731,11.5144625929,5.7568315086,11.0280037838,10.8537368324,10.0049302497,8.3549155035,9.7368721153,5.9909072747,10.3202161459,9.5634146411,11.4763553636,13.640500543,9.6521533985,12.0664185492,12.499423445,9.0159504769,9.0087744873,6.2882804367,9.2175338023,12.0998921854,8.5106586731,8.7587375393,7.6232823514,8.666372403,9.7009179092,8.534675155,9.8872491416,7.4062564666,5.0734820966,7.3540361842,9.56687193,8.1777261089,6.8708791737,8.6936706507,8.7755250891,10.4046873156,15.5833333333
9.2397702242,10.349354406,4.5526529207,9.2097643314,9.2246250851,11.3506944981,5.9363183639,10.9198772381,10.573932496,9.6188733143,8.44808152,9.9312061118,5.8345657064,10.1725402626,9.2382297693,11.5626760615,13.4886159014,9.5486351437,12.0367430671,12.4831656106,8.7580165808,8.5258086727,6.7125365358,9.2220826597,12.1332210273,8.5559593777,9.0351930063,7.5816677631,8.6281500396,9.7085553123,8.3155531506,9.7099004201,7.6023062786,4.4598113867,6.8778442162,9.5286381897,8.0371481561,6.8318449925,8.593724552,8.5475241469,10.3320927471,19.5833333333
9.3750595228,9.9312061118,5.1352299196,9.2591590628,9.4168688847,11.9817424841,6.5519818865,10.7460460258,11.3651957533,9.880976691,8.3279411587,9.5200902208,5.3229723153,10.7311466828,8.429548041,11.5274753972,14.6652291353,9.215780695,12.9750426565,12.9162516284,8.7128514472,8.9885159235,6.61139294,9.2486232963,12.4652728886,8.6968192959,8.5554565481,7.8917659333,8.8848852346,9.726961727,8.1990632378,9.1015987579,7.6723878887,4.8832891413,7.4961620677,9.7426573365,,7.1346834956,8.923184812,9.0012099148,11.0990452289,19.5833333333
9.5618633839,10.1959438141,,8.886615754,9.1534607347,12.1257237343,5.26844247,10.6647196978,10.0342521995,9.6445423661,8.1114995986,9.6150935038,,10.2006601026,8.5301062518,11.8102927524,13.6319252208,9.5674149621,12.3691435599,12.6496157723,7.9998256501,8.5156220575,5.6385870394,8.7534961161,12.1873799604,9.1139627127,8.2743063052,7.3148402186,8.6429913204,9.7798122325,7.2143644641,8.729561427,7.3389093351,6.4430635547,5.5844067056,9.7681052896,6.8931875082,5.5857174345,8.4724068172,9.4313829693,10.9581313617,23.6
9.439174604,10.1674707438,4.0946032512,9.1207539624,9.1569356896,11.4736539235,5.9283300788,10.8055491244,10.6831221551,9.4827888073,8.1826184382,9.9686686935,5.1371466001,10.1819404821,8.8782632386,11.5637493647,13.4006875961,9.4508646118,12.0332877007,12.3295079966,8.4648729026,8.8637617647,6.6906877291,9.1494574589,12.1401327027,8.8614053403,8.895492259,7.6370360504,8.7973847372,10.0229206516,8.2421236285,9.3281249518,7.9096576169,4.7043157055,6.7206911685,9.4572100319,7.3431296821,6.7748478422,8.8575765131,8.9083492164,10.5276945097,3.5833333333
9.2251251402,10.088919131,4.7007511683,8.7598661564,9.2998833285,11.1959318104,6.1734025784,10.4016139523,11.8263571465,9.8710667998,8.5399470792,10.1420299096,6.0716011937,10.5655432767,8.785669532,11.3809168246,13.551015119,9.599729871,11.9072718664,12.1737796088,9.7258028803,8.897671019,6.759016942,9.2960845992,12.5003222994,8.9125313209,8.5390130175,7.6556110164,8.757299981,9.603517602,9.222608069,10.0452677009,7.6605626146,5.5498688289,6.9673954579,9.9671375894,8.0049186263,6.4680620589,8.8246304546,8.5241884355,10.3721475355,7.5833333333
8.6743671369,10.1241909703,6.2297896288,8.6238056657,9.7826830813,11.1206366033,6.4725071169,10.4901503389,11.2472785213,10.291671076,8.5946775922,9.6811177735,5.9590031669,10.6610272291,9.0174911821,11.0288393736,14.2382205754,9.6180778362,12.0300528099,12.4848312829,9.738847684,8.7070999155,6.4798908006,9.2940189498,12.765382043,8.4483099752,8.8287645843,7.7035954899,8.447105948,9.0430153621,8.9268364594,9.9650546434,7.2823280307,5.2762259878,7.3926870204,9.7899171159,,6.7930844063,8.8514843724,8.3587307678,10.5513609656,11.5666666667
9.3209828956,10.9313695859,4.8336696474,9.0946157306,9.0202103947,11.4394676855,5.5103592553,10.7973638168,10.6647196978,9.9659312798,8.5820112257,9.852168723,5.3743733696,9.9701169789,9.0024000827,11.9146902896,13.4450446406,9.8761112224,11.8276192921,12.2249877407,8.8061617971,8.3119754144,7.354697694,9.0185544057,11.9590984532,8.0586463097,9.0979599296,7.8708611236,8.8056698519,10.0100058562,7.6500921612,9.469688501,7.3624615464,4.7968817248,7.5811911572,10.2365764943,7.1664834653,6.5770757841,8.7830197679,8.4038090723,10.286148539,15.5833333333
9.2965820802,10.1182573525,4.8148589503,8.7402370322,9.209504871,11.5431440264,5.7686343127,10.381459184,10.6118980001,10.4645077623,8.594190392,10.1993762199,6.1511029955,10.3059837607,8.4679709129,11.707024422,13.1013331876,9.796230689,12.238711607,12.5655432144,9.6550586417,8.8174518765,6.7849836524,9.3705324361,12.5628054856,8.6050204026,8.8623764299,7.5490398639,8.6774567738,9.7981906055,8.7334384248,10.2368960828,7.5351250319,5.3890875147,7.3778769795,10.2416469453,8.0346786515,6.4591205956,8.7465236954,8.2414031877,10.6255622185,19.5833333333
8.8246304546,9.112449107,5.2341233226,9.3238027462,8.6812883821,12.2127474956,5.9614473616,9.9635999596,10.0846553048,10.3152804358,8.4511386985,10.3804794075,5.9823495457,9.5299524715,7.7558348102,11.849442608,13.7621991233,9.4946196742,12.8237305094,12.7594378578,8.0739802686,9.0786998456,4.868504152,9.2825814479,12.748656366,8.6264420225,8.8592340033,7.462117674,8.7691180199,9.6258232166,8.2043799672,9.2195354972,7.6027255679,4.2593290697,7.1120193043,9.9618543674,7.6539789309,5.688931245,7.4320320773,8.98677863,11.0018788177,21.1666666667
8.8205739692,9.3895978506,4.8240869881,9.2342069889,8.6040391661,11.8072559512,6.0695956329,10.060726649,9.8596529079,9.9269664739,8.2577097768,10.6857415987,5.9854369925,9.0816968254,7.84290375,11.7755263336,13.220507438,9.7431865848,12.3555418587,12.2097877727,7.773756085,8.6606163257,,9.2117707249,12.3856582861,8.8695820794,9.4608206878,7.4950233056,8.5215049643,9.7159477454,8.2771560437,9.3946529437,7.5279545085,4.5972189205,6.3495667589,9.8196252267,,5.7927583539,6.7790572514,8.6750787984,10.4860200259,1.0833333333
9.0028593547,9.3011249402,4.5217325201,9.246199065,8.5622006019,11.8557087791,5.643327337,10.1914875674,9.8311837358,9.7055642248,8.3649530603,10.5691217226,5.5253035839,9.5299524715,7.716723085,11.8007910774,13.3585368469,9.7211838549,12.7633329797,12.1222725171,7.8859125178,8.9253933174,4.6303728107,9.0527150192,12.4302244677,9.1911061058,9.4413719181,7.5448709212,8.747751559,9.9992561587,8.443302964,9.4091119145,8.0245881596,3.6657337652,6.8787893112,9.9674233797,7.6528593504,6.0601056498,7.3197557906,9.0167352745,10.5155791872,5.1666666667
8.7705328241,9.4969427985,5.0328703024,9.2546259502,8.8093803135,11.5845433362,5.81010748,9.9483130093,10.9790411515,9.6407609646,8.376826267,10.4655337092,5.8729328039,9.5655502659,7.8793973641,11.8387994772,13.6934706443,9.5820667928,12.8102458725,,8.0203358924,8.7286050086,,9.1321381279,12.4502334326,8.5234631719,9.2935154085,7.5241057643,8.616904965,9.7063502389,9.0103981233,9.4877720447,7.6323211553,3.8644885269,7.1657742648,10.1653537009,,5.6651719391,6.8399931356,8.7733480442,10.3564024531,9.1666666667
9.0819535096,9.3547290113,4.034073552,9.1780098064,8.4790014592,12.0629136229,5.0751652306,9.3179462002,10.4403975205,9.8003877992,7.9504923753,10.3630115959,5.0683273275,9.7803980785,8.0139205309,11.7724625695,14.2507066325,9.2342069889,13.3077540205,12.7056995927,7.4379660469,8.3352974139,4.8731592541,9.4765470397,12.7623805311,9.0307738237,8.3860029264,7.491096736,9.2441591679,9.3342199249,7.9134319545,8.8454383168,7.5796206462,2.7838602238,7.1308568142,10.0592076643,6.6307141834,5.6054538628,6.955288009,9.6537542024,10.9411656119,13.1666666667
8.4705328243,9.4220342074,5.3254131795,9.2469214093,8.8669467532,11.884117243,5.4538784352,9.9577412377,10.730757499,9.828964386,8.1494400687,10.3165550794,5.7768456737,9.484837394,8.2381537568,11.9496308619,13.905376187,9.6233292427,12.7046555887,12.2380043505,8.1179500357,8.6656782179,4.868504152,8.9987468645,12.6534816964,8.3869290178,8.9016437783,7.6270785548,8.5160935991,9.5554527902,8.4209539957,9.5014635639,7.5155522353,4.3042473873,7.2984407688,,,5.9003454391,7.6124472446,8.9285823791,10.5731594605,17.1666666667
8.5420434406,9.4116243334,4.7326393215,9.3818394415,8.7303096845,11.9091562273,5.8714486081,9.8673085515,9.7310931009,10.2268404262,8.4565668436,10.2671069606,5.9954394596,9.2283396324,8.0028509196,,13.7640654318,9.7410777727,12.5955988493,12.6525352074,8.0567826123,8.7264813437,4.5408436863,9.3419172978,12.4451758508,8.4995778766,9.2571073164,7.3255008676,8.4988496866,9.5607795887,7.8107109505,9.5211716875,7.6869876491,4.820946848,7.3104728964,9.9695462171,7.9544624709,5.7518031625,7.2966150175,8.7627626993,10.6168042771,21.1666666667
8.4733512563,9.8800640459,4.8188762329,9.4311102139,8.7214722369,11.7313818191,,10.0484539832,11.4548457862,10.1978003214,8.6128357786,10.1120683443,5.9772341131,9.5658231944,8.3806048573,11.2264862478,14.7891633768,9.8082266384,12.6100963504,12.4687402165,8.1112595988,8.1247401017,4.6356145265,9.0926693088,12.4944726972,8.3170201349,9.0721894446,7.4639952094,8.3551551363,9.0048208805,8.5487311961,9.6666909006,7.5944878227,4.2137998608,7.6056552052,10.4530938084,8.0972628617,6.1412656432,7.3535821161,9.0111190754,10.7137081029,21.1833333333
8.2879520001,9.5370271326,5.3642113319,9.4984815228,8.4033409715,11.8609118153,5.8297237559,10.054671896,10.2271411806,10.9343282443,8.2668675256,10.084922898,5.5291982417,9.5885791831,8.5740915075,11.7868924398,13.3308676964,9.5681720541,12.8783902572,12.6659308832,7.7178436268,8.9845846932,5.047009521,8.8258471815,12.6746978183,8.3139145627,8.7269471428,7.6117524093,8.214426727,9.6524163494,8.1233999006,9.4866845352,7.4687150443,5.3043427821,7.1228455671,10.9330369917,7.9728837963,6.0927404892,7.9001386691,9.4791036035,11.0409027634,1.1666666667
8.4297812647,9.3675061176,5.1517845564,9.5838356461,8.3411894096,12.776749856,6.0080827878,10.0571275854,10.2494242101,10.6197049724,8.387381875,10.0886128917,5.9767295861,8.887795993,7.6058764172,12.1497516543,13.0664691892,9.4796409818,13.1735611004,12.6383660643,7.7599729896,8.9760226594,5.2333184,9.0876367707,12.1380990018,8.3985923711,8.9989936718,7.9914269101,8.4738233421,9.9731220354,8.1494400687,9.7000776489,7.959810545,4.9993108859,7.2190704656,10.1339033617,,6.363632631,7.2535348073,9.2407218777,10.8926932628,5.1666666667
8.5024063331,9.2761095322,4.4312277613,9.4535769156,8.2369947724,11.7178887278,5.6377827903,10.1304363118,10.2321349056,10.4432556426,8.3763343911,10.5262030207,5.4520313724,9.3898511654,8.0305582668,11.8400922417,12.951189107,9.6357036517,12.7116868296,12.4628794987,7.6244941765,8.7695801522,4.9136737894,9.0580255467,12.3440676107,8.4738233421,9.0924243215,7.3846177941,8.0831263171,9.6892491686,,9.7346687661,7.6359506637,4.4745503001,6.523546298,10.7821670645,7.9017420214,5.6393666137,6.9068163954,9.2914911494,10.6716967713,9.1666666667
8.310134187,9.6085268258,4.5425507383,9.046235072,8.682239741,11.9097293103,5.7113539105,9.822807875,11.1850137507,10.2198360458,8.2476094761,10.1366529687,5.19190905,9.7639491062,8.4586521174,11.6077496793,14.1410530076,9.6263617286,13.0507575914,12.4628794987,7.8996512631,8.3619624862,4.228134498,8.7209828389,12.3532599261,8.3068880983,9.238469698,7.6291225635,8.1063322212,9.5639529828,8.9336769001,9.4793748944,7.3823216856,4.1901453334,7.585391414,,,5.9798538285,7.2242969681,9.4026038916,10.7694199152,13.0833333333
8.2023138412,9.3286279718,4.9327302182,9.2864567105,8.2902743769,11.0802825333,6.1861209453,10.0126143555,10.08131321,10.3804794075,8.344154461,10.2641203515,6.0204119585,9.5820667928,8.8233658975,11.2429382781,12.9436075117,9.8042512142,12.4553369187,11.9869181165,8.2618538269,8.5128010588,4.6764556445,8.9358362344,13.0344584986,8.5151789718,8.8938086174,7.2598029254,8.1156753938,9.4535769156,8.4799233358,9.7664360718,7.2788102375,4.7603881224,7.3172870216,10.9560170196,7.943174152,5.8729328039,6.9360226069,8.9297805321,10.1956424915,17.1666666667
8.4028699272,9.5004099185,4.8557174733,9.5478733615,8.4407149514,11.1902424218,6.2485087123,10.04787171,10.7760005145,10.2416469453,8.4049733895,10.3052969446,5.8973211729,9.4733298248,8.3953388496,11.3804060021,13.1971392931,9.9757501284,12.4468611272,11.9869181165,8.1347331497,8.4327752444,4.7837207553,9.0663699096,12.7969451387,8.455143449,9.1564417914,7.3167101609,8.3763343911,9.670519331,8.5999309157,9.8071010501,7.3496842787,4.0287186845,7.499163962,10.7007944616,,6.1061752817,6.8884369045,9.100635237,10.3023212569,21.1666666667
9.1720594949,9.1705916581,4.4553560084,9.423863048,7.7858751447,11.575966625,6.3314240016,10.2175200762,10.3079318487,10.1848185001,8.3560953379,10.4586135696,6.2411535006,9.6269353267,8.5116362206,11.3753026363,14.2444026088,9.9534805453,12.581839,12.5056219502,8.6094735879,8.7418916524,5.229038218,9.4974491961,12.2833922312,8.4031051077,8.5420434406,7.4915510193,8.5685010909,9.8650923084,8.2074159792,9.8353905794,7.7959369235,4.6493356381,6.9454617844,9.2763671799,,6.6401518186,7.3825582106,9.2833535942,10.299447347,20.1
9.3197140816,9.0273659855,5.0041405404,9.6027068257,7.9631202985,11.6312262241,6.3842293237,10.3663878404,10.3933683038,9.7203857238,8.3878715615,10.4562108783,5.902539386,9.7399795546,8.0912190396,11.6479539352,14.3602610701,9.8633693515,12.6028473868,12.2257257419,8.3518417335,8.981182358,5.2479043445,9.4644282705,12.0059223754,8.7080842446,8.7307785969,7.5081523612,8.6894072221,10.1566424869,8.3965230853,9.740801745,8.094371717,3.9944220352,6.5712239757,9.448907445,,7.1561025438,7.2977394552,9.8287022289,10.3085765558,0
9.1256604863,9.1638413658,4.8779010066,9.2167888037,8.3652022121,11.7111363377,5.9555273209,10.1375950478,10.2261741383,9.459539419,8.263599624,10.3199139387,5.7653065069,9.5483649915,8.1735055808,11.5692713139,14.7940485222,9.8176850523,12.4561544799,12.3456167083,8.6812883821,8.8558613737,4.6242408053,9.3698187348,12.4477864071,8.853163057,8.8836674604,7.4996237496,8.7582567988,10.0577071217,8.4351432983,9.7203857238,7.8879690277,3.7696839176,7.0637528753,9.2734180063,7.296392561,6.6681798388,6.963946745,9.4418524574,10.2748211175,4.1
8.9619510891,9.6770512154,4.2685860289,9.3926116895,7.5536750961,10.9937702364,6.2183754481,9.9866959404,11.4995743696,9.2135323605,8.5771937999,10.3389627182,5.7235842599,9.8732137026,8.6894072221,11.5258996293,14.4994238513,9.9055079132,12.5247744335,11.8190164987,8.5009463783,8.4274701624,5.6661900188,9.3763408805,12.1018518376,8.1070617926,8.90907293,7.742195048,8.5858414152,10.0556054025,8.6470515731,9.5146125001,7.3503518238,3.7983113848,7.1251997321,9.9624350353,7.3505848482,6.6901851021,7.2386194098,9.4184066316,9.8377637605,8.15
8.9181481837,9.3888289068,4.6175275346,9.298079123,8.139801075,11.5829152779,5.8204732398,9.7904556083,10.811106934,9.2115112898,8.0474963067,10.0375964969,5.8990896527,9.6109317744,8.4764266248,11.3717811017,14.7763626101,9.7357763654,12.7018580684,12.0664185492,8.2736082234,8.2964774813,5.0010145403,9.3544745013,12.2177257259,8.1548082796,8.8589920802,7.4557325145,8.8295501142,9.9112909718,8.2595662957,9.5001420687,7.466603624,3.6488561437,6.8125886827,9.3748088811,7.58142338,6.9646690395,6.828224996,9.7453950584,10.2365764943,12.0833333333
8.5503794499,9.3828458893,5.2616291311,9.4969427985,8.3803770686,11.8037562245,5.9952065457,10.0379185712,10.389278021,9.9220119833,8.0174308972,10.0314986654,5.8933076861,9.7838119948,9.0256426739,11.5643446502,14.6802447365,9.7849424566,12.6881930781,12.227956493,8.1337832152,8.8290310523,5.2155490285,9.2687180082,,8.1203441576,8.9268364594,7.4952376004,8.6608386656,9.7658860421,8.1900731508,9.5703230724,7.5308787873,4.3256744169,6.9536374365,9.3710247373,,6.7857106177,7.7407747372,9.6908984713,10.6291109264,16.0833333333
8.6142618894,9.5835780097,3.7382563426,9.420162135,8.11522616,11.8947487623,,10.0476007767,10.1154156103,,8.3737722933,9.9294684772,5.8650485448,9.3166889683,8.3914599159,11.563204806,15.2575345255,10.045856267,12.7857758451,12.6346369013,8.4757528859,8.6441886067,5.0239774368,9.5399861013,12.150480139,8.3693049969,8.8426296943,7.6661055125,8.8683986361,9.7222457727,8.0540197376,9.6621389983,7.6582725932,3.7236939759,7.7128064303,,,7.4379660469,7.1897377433,9.6853881092,10.5805303533,20.0833333333
8.2367531833,9.0809576438,4.3647872887,9.2816072647,7.9687615148,,5.7289889033,9.8852498495,10.3663878404,9.9500465736,8.0444501727,9.6864733576,5.7747779207,9.7513870533,8.3119754144,11.4495875686,14.7867301651,9.7055642248,13.2719294466,12.9010715925,8.0521786118,9.0342064505,5.0091764082,9.5118216366,12.3826834671,8.0413985293,8.3939794763,7.5453575636,8.6138148427,9.5536106429,7.9514557198,9.5623809924,7.4524606885,4.3587301339,6.6307141834,9.4791036035,7.4341645266,6.9512768516,7.7827417861,10.2446355558,10.9601735409,20.0833333333
9.2849112364,8.9643020024,4.8501317954,9.5652721191,8.2771560437,12.1965737267,5.7778634222,10.0437333924,9.8132178667,10.0034889044,8.0451634641,10.2102308578,5.9189924174,9.6450802127,8.1110247802,11.795267219,14.5743868851,9.6976376272,12.7527046212,12.5609682796,8.4463908124,8.7171431668,4.2840990205,9.3888289068,12.4882455026,8.8191417191,8.8275593587,7.4547965106,9.2072605132,9.7666853883,8.0523911066,9.3324319103,7.8561882794,3.2892042039,6.9015515438,9.6875396739,7.3903637445,6.7664118229,6.5932968163,9.8204569132,10.794218482,0.0833333333
9.1412818245,9.0916915593,4.4814030332,9.3959247112,8.1065931254,11.7639855903,5.8185339273,10.1095926031,10.1198200414,9.6805391098,8.2206632653,10.3988758871,5.8714486081,9.447441874,8.2819701325,11.6576696984,14.5909390407,9.9786378207,12.520214361,12.1004994473,8.3379233784,8.9028240176,4.6657638201,9.6212413097,12.2127474956,8.5593996456,9.0363727549,7.548808785,8.9125313209,10.0655580493,8.3279411587,9.709355822,7.7636641213,3.9610017624,6.866867898,9.7318716645,,6.8951198394,7.0804476115,9.8924764464,10.3775025149,4.0833333333
9.5399861013,9.1975793308,4.3212395312,9.3531716872,8.0449467212,11.6479539352,6.2413961325,10.0574081376,10.9133819929,9.3707666654,8.1103558768,10.336639899,5.5109001363,9.5616085269,8.0961261137,11.643480407,14.6145332762,9.8350887033,12.5457459031,,8.3525404221,8.8500601228,4.0254298012,9.3790437135,12.2637201788,8.6374783111,9.0802206832,7.7583392393,9.1040434137,10.0043457614,8.3630920307,9.4662349454,7.8768951025,3.2793354692,6.6261475521,9.4585076735,7.2765145145,6.7755179001,5.9218302785,9.6572118914,10.2811016961,8.0833333333
8.8148298776,9.4171310714,4.7204871465,9.2583794811,8.1784049032,11.4466260065,5.7098028498,9.848112462,10.9371071346,9.410071119,8.3854953044,10.0698485776,6.0935136269,9.6634960023,8.6293116988,11.5928463009,15.2390239902,9.9225648116,12.722469767,11.9311870025,8.9021047796,8.4714870746,4.9960210972,9.5528074977,12.2535628809,8.4239018646,8.9554521982,7.4566216498,8.8258471815,9.8685104601,8.4207169736,9.7483977097,7.6388343026,4.0160822102,7.5701255752,9.5788593011,,7.1960464405,7.0708343716,9.8377637605,10.0941244397,12
8.90687539,9.2940189498,5.4771309652,9.0310126761,8.4262396652,11.5478113974,6.332854087,10.1640803193,10.8323666974,9.9066528148,8.3184299133,10.2397739697,5.6343545321,10.0025511106,8.5815425121,11.2063354335,14.8114753353,9.896807189,12.6980317777,12.2557244443,9.279852366,8.8659645761,,9.5040502853,12.8277999655,8.4945433801,8.6109007246,7.5187916607,8.8541488711,9.6612889731,8.3921368938,9.8270278061,7.5650237077,3.9504270507,7.2950284156,9.6056326552,7.6228251883,6.7854769059,7.1725277573,9.5146125001,10.386151672,16.0833333333
8.9521034596,9.1648159569,4.8067806923,9.2320916744,8.0603118972,11.8152844394,6.2450978177,10.2321349056,10.26319513,10.0437333924,8.4665025436,10.3396033512,5.931329115,9.6853881092,8.2461681477,11.5258996293,14.7203375067,9.8989915839,12.9088128747,12.3075345253,9.0707442315,8.8811520788,4.9691902526,9.6292660571,12.6383660643,8.5337105195,8.7537375732,7.6232823514,8.7214722369,9.7626195315,8.2867903395,9.8920719684,7.6286804333,4.3235661454,7.1240368901,9.5538743661,,7.0099240904,7.0084495374,9.688660165,10.5816453186,20.0833333333
9.6442642831,8.8956984027,4.4431095238,8.4511386985,7.3892043368,11.9171922018,5.3563383627,10.1575754824,10.5594904809,9.9118411255,7.8242326271,10.5545317477,5.3703978231,9.5410166017,7.5136962214,11.5670968298,13.0807778683,9.7874177956,12.8495879486,12.6746978183,7.3864746032,8.9073744693,5.8538068905,9.4582418581,11.5578195511,8.5047664965,8.7748324326,7.3977513513,9.0572717755,10.1126454594,7.8338511009,9.2513672847,7.7581055342,3.5148398305,5.7900053599,9.5256702941,,5.9959206388,7.9287851688,9.4264365371,10.9955276428,20.5
9.7945074934,9.2122922318,4.5370179048,8.5631914263,7.8581241113,11.4296879746,,10.2541874046,10.134818076,9.4256828031,,10.6628924332,5.8709495761,9.5594477577,8.1481076251,11.6160337183,13.0877714055,9.9807534516,12.6698502099,11.9203919153,7.677674459,8.8483649006,5.8515676453,9.3982030115,11.5709949812,8.8981480402,9.3434363834,7.3100219361,8.935568108,10.3919751493,8.2673126008,9.7519370167,7.5997310186,3.8160410872,5.7416349233,9.672751734,7.1974859952,6.167947418,7.5551147112,9.2347040984,10.4135899021,0.7833333333
9.8014958438,9.3670171577,4.6089708874,8.0432786308,7.661031153,11.6363092007,5.821920745,10.2497230362,11.494837908,9.6456024197,8.1548082796,10.7817806637,5.8124665296,9.5012047367,7.9438759384,11.4455438634,13.1490270279,9.776406436,12.8645830281,11.9370025084,7.7316680278,9.1665352456,6.2307826531,9.3629152299,11.6867074339,8.7257952846,9.1933528749,7.6486464027,8.8365910519,10.4315516401,8.2593497607,9.6148344007,7.3783560186,4.0548472789,5.7421802459,9.5775041901,7.1622386824,6.0608733522,7.8814541121,9.1334052396,10.6457267105,4.5
9.693360568,9.4206722843,4.6853739377,8.3207497478,7.8266659971,11.6883644583,5.7170871141,10.0244246357,10.5687798864,9.6602223163,7.8994392728,10.2735573454,5.2840829891,10.2350661423,8.0957162778,11.7105385352,13.9569884768,9.6322345642,13.5251576192,12.2939100728,8.0963242848,9.0185544057,6.6029833286,9.0529436688,11.9777425272,8.9035473843,8.857322891,7.7431221153,9.1519647818,10.0519769247,8.2882030069,9.0761672706,7.3827871368,3.8817598163,6.9297129578,9.8772350671,6.7885047173,5.8907647141,7.9882614131,9.0772084375,10.7246317568,8.7833333333
