,AK5,C12orf75,CAMKK1,CD1C,CD38,CHSY1,CLEC10A,CYB561,DDIT4,DHRS13,DTYMK,EPHX2,FKBP4,GHRL,GNG2,GPCPD1,GZMB,ID3,IL13RA1,IL1B,LLGL2,MEGF6,MS4A3,MUM1,NPEPL1,NR1D1,NR1D2,NSUN3,PARP2,PDK1,PER1,PGPEP1,POLH,REM2,SH2D1B,SLPI,STIP1,SYT11,TCN1,TIAM2,ZNF438,target
GSM969162,8.498380562,9.209836267,5.072042499,9.03663409,8.601134048,12.67819474,6.036119475,9.67973785,10.60638002,11.32989597,8.198035062,9.901031677,5.528900205,10.0823731,8.523378136,12.24966203,13.48345133,9.490116581,13.11238811,13.57191749,8.23251604,8.329549149,5.677375806,9.29601099,12.15610581,8.443655986,8.972315334,8.641511293,8.32609879,9.80299931,8.211633784,9.640561536,7.363216536,4.903975885,8.069545872,11.41164878,7.501638724,6.813553494,7.982780807,10.68280177,10.86724874,15:00
GSM969163,8.436897946,9.195047537,5.164759715,8.754090188,8.351134719,12.46909465,5.994005556,9.724509501,10.36674449,11.09077351,8.167575102,9.99842619,5.301619462,10.15253802,9.177910747,11.83113752,13.26866819,9.509441991,12.80502493,13.26362506,8.268647397,8.12389331,5.041880803,9.101991353,12.40669959,8.423968328,8.719521823,8.531569184,8.449817332,9.689900244,8.075734099,9.33736793,7.303367561,4.179739032,7.665280843,11.69033241,7.24488648,6.449171403,7.808066939,10.35681485,10.66605903,18:00
GSM969164,8.930589007,9.383187543,4.157923707,9.559965683,8.89265631,12.00865922,6.185819655,10.35922108,10.24240374,10.987229,8.79922427,10.16275511,5.744880329,10.52371939,8.719521823,11.77588996,13.36353404,9.950336152,12.49253391,13.51347726,8.224518403,7.773565379,5.854807808,8.979462272,12.10251312,8.608205657,8.836163317,8.661511525,8.925203433,9.610455246,8.005352886,9.093321583,7.465178357,4.466466908,7.769325923,12.24749072,6.942047811,6.392513409,8.317299102,10.16866509,10.83095099,14:00
GSM969165,8.621770504,9.116429067,5.131637823,8.8638638,8.829459005,12.59233258,6.511005861,9.814969768,10.46997052,11.22487116,8.103517832,9.950939717,5.563902156,10.30053345,8.784376348,11.82811027,13.49154924,9.393917091,12.79308415,14.01022608,8.299479099,7.829638964,5.431340633,9.273484977,12.20560643,8.365928416,8.734808211,8.907620162,8.474497055,9.650351253,8.225201957,9.466852367,7.294913619,4.67012856,7.916992525,12.06670868,7.543944905,6.750792872,7.850077851,10.16621477,11.07477366,17:00
GSM969166,8.436661566,8.838252849,10.59696033,8.884481092,8.55085548,11.51872656,5.873501709,10.0242461,9.92301035,11.02227132,8.453079579,10.13908688,5.44260688,10.54350645,9.447533814,11.26146167,12.88948558,9.727571409,11.89311623,12.98734417,8.432921047,7.603618176,5.066523701,8.779519117,12.4382091,8.535268868,8.510514283,8.507519774,9.228534261,9.296762123,8.077523184,9.034684451,7.244663989,3.725712088,6.918529679,12.428661,7.035263249,5.540491769,7.765120034,10.01450351,10.59399687,20:03
GSM969167,9.075883788,9.403576752,5.370502277,9.223311639,8.21820375,11.75670594,5.975832269,9.980207994,10.17969652,11.04277321,8.989942444,10.37592634,5.452490078,10.10777551,8.8798061,11.64604731,12.57119123,10.17111027,11.93799515,13.07192825,8.450529103,7.894264633,5.512621065,8.997486342,11.98282527,8.752957778,9.253362989,8.688240707,8.854326192,9.592009503,8.39057752,9.353067285,7.114120729,6.877206847,7.104152779,12.60780616,7.429746716,5.985711771,8.177605238,9.78578968,10.34925856,23:04
GSM969168,9.094065018,8.973019969,5.231889944,8.905987351,8.853133886,12.37511243,6.573239922,9.726487191,10.35615859,11.32842106,8.256407155,10.4146195,5.719677814,10.4685872,8.796874497,12.13472132,13.25168928,9.508413365,12.67819474,13.78911482,8.616432423,8.50797686,5.475456,9.326097741,12.17138716,8.947224596,9.175904067,8.844543754,8.25459384,9.807866497,8.553165076,9.804437502,7.627552193,5.099216387,7.478447592,12.54352059,7.432815046,6.636463909,8.13943058,10.11176242,10.99435467,2:00
GSM969169,8.417615943,8.673953559,4.994384318,8.767782345,8.569767824,11.71524554,5.977288772,9.776196842,10.08456364,11.06957521,8.352987607,10.00597458,6.954634403,10.84723935,8.866247022,11.57018408,12.62124956,9.402595016,12.411481,12.83552842,7.987416612,8.058824028,4.433898586,8.692877748,12.63580248,8.883101158,8.836623428,8.204436413,9.268574336,9.213057581,8.48894542,9.194807735,7.147381459,3.938247222,6.773468912,12.32843295,6.689479563,5.654185486,7.566903914,10.29489265,10.51770525,5:00
GSM969170,8.65555869,9.236660186,5.055636438,8.962843629,8.658532968,11.67641806,5.668834966,9.688832614,11.00193473,10.99435467,8.614839733,9.705000966,5.192334047,10.91972941,9.052168725,11.73181062,13.62797214,9.846447297,12.50590347,12.93187017,8.316393093,7.663931017,5.681159471,8.667721715,12.30846304,8.172349406,8.546709859,8.452846476,9.109905772,9.425687488,8.775245079,9.456695142,6.928152093,4.668661092,7.865442036,12.77869911,6.896684672,5.906219468,8.55969955,10.53356175,10.59912819,8:04
GSM969171,8.785731495,9.172233571,8.918232457,8.548508452,8.907839978,11.70843653,5.995397505,9.730613854,10.27117565,11.14793586,8.210948593,9.133013359,5.070933087,10.55939693,9.359462992,11.29628894,13.8483704,9.361742915,12.24674529,13.18668175,8.46671476,7.18628572,5.167002846,8.490082195,12.8275866,8.471976253,8.334984386,8.559020044,9.045017961,8.93178088,8.202237543,10.84443899,7.050085403,3.911030577,8.051571979,11.95990511,7.127027097,5.834787742,7.337977753,10.42638052,10.44886308,11:03
GSM969172,8.088361203,8.834079747,4.914400797,9.079926055,8.528394511,11.97061088,6.186503387,9.718913255,9.934294631,11.24206422,8.403660858,9.38986898,5.398623461,10.65550291,9.211809226,11.39709721,13.19508345,9.624659666,12.32843295,13.3574262,8.217534501,7.653218706,4.483525718,8.705396334,12.73701203,8.298302878,8.183228762,8.407105021,9.022278686,9.116668022,8.296948968,9.381323673,6.928383286,4.534720445,7.50972063,12.19303475,7.148262444,6.015949002,7.671909215,10.29318583,10.73087669,14:00
GSM969173,7.988934279,8.796420691,5.511882949,9.012115568,8.463548652,12.14502232,6.44803167,9.547820156,10.02455978,11.52244517,8.742972123,9.496697747,4.751740684,10.82385681,9.17274764,11.56163088,13.14953858,9.54334895,12.67722276,13.58422238,8.124802052,7.776219168,4.84935494,8.823511056,12.65875429,9.310937737,8.054091627,8.392667557,9.076600579,9.207204619,8.166711677,9.372931965,6.847357542,4.365204512,7.463841212,12.36426462,7.454504462,6.131552113,7.890789425,10.49655914,11.00702339,17:00
GSM969174,8.677686915,9.275020436,5.699327517,9.442266415,8.873500291,11.98945919,5.506322808,10.16957749,10.73549574,10.04970766,8.476322402,10.00628573,5.717451048,10.41259126,7.991793855,11.87287526,13.83169542,9.719759031,13.21178415,12.30092139,8.153669052,8.735301495,6.079848314,9.114325763,12.67819474,8.305167416,8.52610323,7.670130116,9.317027186,9.601745584,8.178507451,9.725097709,7.832067913,4.850826583,7.204311547,8.698287863,7.424814573,6.495098369,8.036959254,9.95788679,10.75398385,15:50
GSM969175,8.727454692,9.315744187,4.887826566,9.418387816,8.56816099,12.10456677,5.405407723,10.04357609,9.848696438,9.996642307,8.528846056,10.19310395,5.723368885,10.10960381,7.995368791,12.13611698,13.55098094,9.709104135,12.83358932,12.49085439,7.97354461,8.244265838,7.255477306,9.126724866,12.44059039,8.38528991,8.880981263,7.66703549,9.087493192,9.573321674,8.359407971,9.584551934,7.803719312,4.361929012,6.872601478,8.989218212,7.47888703,6.246079364,7.901526527,9.580263147,10.81085403,0:50
GSM969176,8.946745147,9.273980916,4.988160784,9.351070577,8.423729248,12.05466392,5.265712072,9.991582467,9.88998537,9.988831454,8.335667805,10.30312397,5.636549605,10.36711213,7.977064516,12.10588928,13.51476718,9.749429902,12.85852777,12.53341736,7.955773783,8.105305749,5.79570171,9.086275887,12.44775476,8.469238973,9.092114599,7.66637534,8.94792255,9.79349983,8.358493478,9.374244028,7.8289965,4.371276415,6.759047003,8.872793651,7.158055833,6.193185789,7.735617139,9.569051095,10.90877597,3:50
GSM969177,8.853606923,9.235131,4.896023583,9.078272744,8.576399129,11.8638266,5.420908482,10.05672012,10.60089815,9.922722389,8.570703934,10.43360659,5.735329848,10.38802552,8.037649892,12.01834786,13.71160004,9.733166959,12.6762223,12.41227168,8.061492233,8.350463623,6.094090628,9.0315818,12.57823712,8.675112958,9.028042647,7.537147596,8.879120991,9.690161625,8.461760899,9.573582679,7.885882781,4.538220774,6.725585999,8.968753425,7.514375984,6.041716004,7.869807911,9.434244468,10.68616178,6:50
GSM969178,8.518066678,9.184314513,5.098959125,9.151831616,8.739950519,11.71696572,4.707881309,9.905074054,11.25284206,10.03839246,8.594521151,10.3499087,5.871533649,10.73124919,8.178281161,11.93984916,13.58291605,9.483596303,13.10881762,12.40751046,7.968473247,8.225902416,6.094804573,9.014492696,12.56419987,8.258517253,8.729719029,7.326848361,9.274769855,9.636978854,8.844813436,9.697770289,7.644561808,4.717295234,6.796512169,9.286542409,7.335745292,6.108131195,8.249886607,9.494334875,10.69530646,9:50
GSM969179,8.116217816,9.399058374,5.495030057,9.244215622,8.936041025,12.12834557,5.391754474,9.99842619,10.56884537,10.15859311,8.48018663,9.682752831,5.681418461,10.82463358,8.252379672,11.82748683,14.22200516,9.491668965,13.58422238,12.71985335,8.056360107,8.474042012,6.231172387,9.03663409,12.73608666,8.216629887,8.562892145,7.516992154,9.053626069,9.378811237,8.370340322,9.609368039,7.50796317,4.965229483,7.190493505,8.88946307,7.549243304,6.383046102,8.368724307,9.790359085,10.91852817,12:50
GSM969180,8.25664952,9.21788404,5.601191899,9.192085386,9.170520173,12.19234077,5.383525795,9.910027234,10.82696789,10.31512463,8.671849939,9.700271734,5.652647761,10.9296678,8.60454744,12.13045556,14.28352804,9.454038903,13.37102838,12.87615818,8.141479116,8.614839733,5.642593062,9.147745959,12.84446461,7.944662739,8.49450937,7.342500032,8.813265173,9.514184852,8.362133851,9.637806452,7.522526718,5.178994928,7.326158905,9.117873886,7.645466086,6.240064357,8.597023739,9.894024959,11.0924684,15:50
GSM969181,8.235487246,9.360488267,4.826922118,9.387824716,8.985196205,12.00611509,5.368599151,10.17238254,10.04661852,10.33705886,8.648874666,9.722533394,5.888704166,10.68883406,8.426235465,12.0067767,14.02379237,9.51965819,13.21295966,12.94651981,8.277928138,8.329082137,5.868778533,9.147019994,12.78155194,8.215506265,8.597023739,7.342960704,8.825133866,9.381065991,8.132236503,9.60203396,7.856825947,5.354852182,7.168369782,9.054330056,7.4447821,6.269523971,8.337696407,9.794611238,11.08088389,18:50
GSM969182,8.021473025,9.220591436,5.466455149,9.167131745,9.26581059,12.04002253,5.373650776,10.53603042,10.35955835,10.07517391,8.569767824,9.63057648,5.557011397,10.85688197,8.091974683,11.68031247,14.3104993,9.460225702,13.53892466,12.84651594,8.318660396,8.286177258,6.123388873,9.042621485,12.54692914,8.193955664,8.594956264,7.924260499,8.699864226,9.514719493,8.260117275,9.343163932,7.659057977,4.630800815,7.513714416,8.991134797,7.522526718,6.494855058,8.455140429,9.984353893,11.37932581,14:50
GSM969183,8.130224716,9.114325763,5.410389332,9.152079682,9.070630882,12.14982569,5.383525795,10.45626651,9.956981902,10.29984148,8.376478889,9.617847197,5.952453703,10.7902791,8.353218071,11.77935921,13.54568654,9.244970813,13.19622666,12.73900811,7.878183357,7.927393163,6.293974349,8.991134797,12.44693512,7.924260499,8.556290134,7.795008694,8.80793375,9.424921606,8.074206779,9.438873626,7.455183042,4.456784451,6.60684521,9.317974302,7.579399252,5.971457311,8.319518006,9.726753106,11.40256086,17:50
GSM969184,8.445450079,9.291809357,5.162039352,9.250886433,8.862211068,12.08062138,5.516261898,10.38628788,10.3615367,10.38530127,8.642637495,9.781501067,6.258450084,10.80117354,8.163843915,11.77646173,13.8193782,9.60881396,13.25511866,13.04516132,7.950302859,8.35414325,6.441524085,8.981885866,12.44860086,8.139867638,8.412379322,8.043251188,8.952258549,9.589889469,8.22708619,9.259297159,7.408675076,4.899061597,7.179703141,9.525038762,7.532677669,6.382375186,8.785078774,9.829737935,11.43511256,20:50
GSM969185,8.428771864,9.095253107,5.024334364,9.19061626,8.862442499,11.91813026,5.660759777,10.48813829,9.698917395,10.21138473,8.455140429,10.07297305,5.857805355,10.58118356,7.978196716,11.83846941,13.87453743,9.430079813,13.06644059,12.69163629,7.901741438,8.153205704,6.23544812,9.053626069,12.67523309,8.469238973,8.786876278,7.565327601,9.186255373,9.374967398,8.127553144,9.417360558,7.719639811,4.259873768,6.891794853,9.2312419,7.338634634,6.402307329,7.972448374,9.691031675,11.23878425,23:50
GSM969186,8.69805763,9.224048963,5.387207229,9.355886199,8.818214825,11.75896078,5.429479408,10.37016567,9.92451268,10.2007274,8.82537496,10.34627082,5.894719392,10.59912819,8.098957134,11.9046714,13.70883044,9.769418407,12.60341627,12.72171654,8.028935204,8.384407205,6.333424119,9.156941262,12.46996797,8.457439809,8.803961496,7.582074182,8.851248754,9.525565547,8.351594093,9.617312196,7.641954409,4.573370556,7.145499157,9.553911309,7.541105415,6.263318555,8.122119799,9.766302247,11.17116357,2:50
GSM969187,8.832657697,9.20340974,5.186360435,9.142893919,8.780435384,11.82689474,5.148401671,10.28392459,9.990938173,9.836371686,8.277040567,10.27742653,5.651677554,10.42429304,8.169411425,12.00549244,13.51208976,9.619223978,12.76692821,12.411481,7.863873199,8.510033504,6.099711895,9.060763796,12.59145574,8.273688592,8.969262905,7.734292014,8.932022866,9.667492339,8.154372593,9.531500221,7.689253722,4.591226382,6.834018408,9.110638286,7.127712324,6.122170999,7.838446078,9.584823965,10.93344456,5:50
GSM969188,8.467610345,9.033476102,4.922216632,9.183316733,8.554085584,11.80640665,5.216613189,10.13569308,10.40817025,10.04484221,8.467381161,10.09729979,5.620984477,10.7701124,8.179169209,11.90583208,13.33977245,9.367759025,12.98946401,12.5969271,7.633000996,8.002931001,6.054635412,8.894528384,12.6697515,8.501759968,8.993024503,7.611944119,8.823511056,9.612085456,8.349998566,9.476762064,7.75245973,4.042800107,6.507599253,9.296255889,7.257056536,6.021242843,8.132441362,9.577928099,10.99012423,8:50
GSM969189,8.026186775,9.247225825,5.415332167,9.18307479,8.949853539,11.92550622,5.578684949,10.20423882,10.96387361,10.09549088,8.41738819,9.634589719,5.619760074,11.04623402,8.558346506,11.61930821,13.86191129,9.5063108,13.25759728,12.64022147,7.861017383,8.192219471,5.964106655,8.891506814,12.80205667,8.301795,8.621770504,7.687286233,8.670259382,9.360729829,8.763729101,9.609368039,7.509929694,4.674214284,7.035955094,8.974444904,7.566471525,5.944408309,8.227327793,9.721675736,11.11444847,11:50
GSM969190,7.843906844,9.397253525,5.720658299,9.064133002,9.103217177,12.22370262,5.462283269,10.30053345,10.92926288,10.32118053,8.43222383,9.370111463,5.609115957,11.08169321,8.898284833,11.93799515,14.71876279,9.575499285,13.52018721,13.00771741,8.126174561,8.440446131,5.872239215,8.963802744,12.71118687,7.931829816,8.403204892,7.628886241,8.67556444,9.464190129,8.373987993,9.443040948,7.480219314,5.132187709,7.811536971,9.242989834,7.963516295,6.283229079,8.556065798,10.01882573,11.52244517,14:50
GSM969191,8.216404377,9.353586534,4.766421762,9.275250082,8.912061565,12.22437232,5.459232081,10.40283288,10.54244759,10.4024997,8.588209291,9.528691728,5.934536511,10.83378019,8.743866069,12.02963035,13.98050831,9.437337815,13.45676985,13.27359494,7.844141178,8.272102913,6.064241739,8.949121064,12.47174482,7.864521818,8.45625824,7.774932174,8.611119515,9.703895476,8.196925223,9.41425976,7.311903049,5.21982762,7.357384324,9.418663635,7.523179508,6.434338917,8.761430924,9.980207994,11.62262018,17:50
GSM969192,9.219338988,8.925449241,5.196504662,9.083592285,8.7717556,11.57779951,5.941914421,10.37999486,10.54317501,9.757259036,8.519231088,9.953631438,5.939439388,10.38837146,8.034750882,11.58929313,13.90715879,9.732301574,13.03857457,11.99456138,8.272561262,8.562427317,5.537730037,8.815635691,12.85162998,9.209362703,8.979227269,7.531585586,9.198522954,9.045748748,8.329082137,9.403576752,7.650528612,4.523247321,7.347378797,8.853362883,7.317047165,6.28535476,7.821125951,9.896053253,10.85128136,14:40
GSM969193,9.524758052,9.223805157,4.850529101,9.231006617,8.890150823,11.5739449,5.941429199,10.49203225,10.57642646,10.02245594,8.621306622,9.970716117,5.882371668,10.09637954,7.983630651,11.85103561,14.42505954,9.892602669,12.97955704,12.3061903,8.318660396,8.825867889,5.242002702,8.88075473,12.55471026,9.238114201,9.134945624,7.529164356,9.215265804,9.210322502,8.358493478,9.550438947,7.77471085,4.661181049,8.024142161,8.947224596,7.264718762,6.656319744,8.025057194,9.764044638,10.97307095,17:41
GSM969194,9.356914046,8.922179936,4.573088948,8.843838376,8.752020356,11.57721712,5.633155746,10.3367216,10.21458643,9.96504107,8.597255219,10.20686144,5.703325446,9.847556497,7.95556313,11.63073496,14.42505954,10.04024589,12.7990586,12.40751046,8.402290985,8.717715339,4.743199725,9.06028409,12.7160708,9.334618813,8.984947222,7.208543482,9.300555517,9.065329564,8.23182841,9.417866949,7.929175824,4.209943373,7.800672936,8.832423602,7.431736997,6.26974748,7.730359705,9.412728092,10.92092699,20:40
GSM969195,9.627345379,8.457201863,4.821123093,8.871637689,8.050922163,11.48269837,6.25116549,10.34430477,9.948585765,9.825537992,8.690583994,10.57553578,5.83284719,9.916171903,7.661733426,11.68031247,12.92256304,9.985228582,12.49010935,11.95105024,8.21887522,8.924022919,4.74692812,9.094768798,12.725436,9.717507652,9.202904896,7.061498212,9.249877233,9.39954912,8.702429646,9.423874297,7.952076678,5.012475094,6.452668115,8.982136555,7.239042803,6.02388285,7.892049639,9.479160236,10.82309967,23:40
GSM969196,9.314189887,8.722518426,4.634894662,8.68801477,8.413758756,11.46780521,5.944650373,10.23435893,10.20389328,9.734015196,8.353428571,10.41564667,5.398370263,10.2587401,8.013568246,11.71184367,13.27992463,9.720593175,12.68406179,12.24306868,7.871362672,8.653499155,4.697282977,8.741565948,12.90101397,9.569051095,9.43836077,7.251417938,9.106101875,9.102965528,8.457673218,9.126969569,7.8772932,4.258057699,6.52125342,9.051942656,6.987493457,5.767748916,7.817999336,9.343922147,10.86891234,2:40
GSM969197,8.7864101,9.82525657,4.69958405,8.481077653,8.956796241,10.86930763,5.827181646,10.42123466,11.24393589,9.96238118,8.233191788,10.61429884,5.474665351,10.2162022,8.769869585,11.45790766,14.09632738,9.777299103,12.59328573,11.67802698,7.869580438,7.984964132,4.560230272,8.616896295,12.67338309,9.133013359,9.573582679,7.320579639,9.150185281,7.970229732,9.52996772,9.564747316,7.379551966,5.074165303,7.294472889,9.391936592,6.980023085,5.662759171,6.738125306,9.428005957,10.73317444,5:40
GSM969198,8.412138781,8.499491155,5.585330058,8.362375507,8.736431954,11.95043531,5.697647471,9.737299607,11.27499185,10.2938398,7.90948027,9.375476102,5.022096867,10.81163753,8.332232093,11.99582634,14.51176928,9.467927334,13.65730995,12.58087946,7.993831036,8.863596229,4.658310949,8.523595392,13.23581212,8.775705567,8.613395587,7.436979624,10.74097799,8.641511293,9.005038385,9.181295466,7.475549067,5.083985687,7.549046731,9.416047226,6.908003713,5.772603011,7.750484487,10.02305375,11.3218322,8:40
GSM969199,8.670921114,8.828254479,6.640873221,8.758648912,8.644052778,11.99268718,5.811822419,9.917963117,11.27499185,10.86324538,8.333378979,9.586969542,5.718484737,10.55875233,8.513687126,12.19445464,14.16503651,9.502132308,13.41745624,12.91116823,7.961989304,8.893587122,4.63290182,8.632988685,12.85162998,8.774058778,8.46671476,7.412243482,10.6395672,8.812097836,8.439574332,9.320729362,7.337747426,5.23428574,7.707139858,9.802128083,7.16634402,5.804548047,7.80868812,10.31150157,11.36111249,11:40
GSM969200,8.56588128,8.38007403,4.993007664,9.120966168,8.502448204,12.08335656,6.183678501,10.05123391,10.27216928,10.90227275,8.448440307,9.641127406,5.515209621,10.49449014,8.236618369,11.93799515,13.87132801,9.491143812,13.4848791,13.10435393,8.296248951,9.036416081,4.451649658,8.99702898,13.13352422,8.829213317,8.208501524,7.176332744,9.906206629,8.949354592,8.404358601,9.650083541,7.623386893,5.188245918,7.610852913,9.735938974,7.263125506,6.077934899,7.628007796,10.31150157,11.4977316,14:40
GSM969201,8.796420691,8.704024691,4.672787122,8.971172508,8.301326601,12.50337239,6.065186388,9.974008252,10.29588742,10.71477777,8.357359068,9.615077831,5.638041355,10.15447524,7.891395085,12.3246302,13.38750199,9.554434888,13.60609143,13.34982631,7.906334248,9.016640525,5.06003343,8.831507729,12.76972762,8.844543754,8.781352882,7.386192743,9.567986992,9.094309739,8.060579835,9.268574336,7.600124053,5.437845624,7.355794408,10.08822135,7.222754556,6.030576933,7.769556984,10.12025452,11.55201193,17:41
GSM969202,9.21574865,8.95769689,4.865018827,9.296762123,8.958869191,11.31984301,6.163973946,10.40952895,10.59766736,9.784079841,8.819844994,10.02517311,5.809359143,10.37016567,8.204203996,11.61772838,14.55835696,10.0417282,12.58261322,12.20427643,8.477030308,8.705396334,5.512375091,9.12167466,12.49574519,9.019911444,8.900812965,7.456292057,9.412477237,9.046947084,8.241379785,9.615362753,7.589970844,4.027763,8.017832695,9.380023627,7.425059002,6.248976991,8.114039422,9.969553233,10.74408025,13:40
GSM969203,9.393673292,9.088223277,5.297186536,9.205408176,8.785293437,11.51925321,6.003232441,10.3306394,10.98579775,10.10777551,8.823967273,10.13086492,5.463337802,10.42604732,8.29047926,11.56701254,14.4373769,9.89663624,12.64466567,12.43502777,8.445923293,8.70356779,5.275821257,8.989942444,12.72352281,9.149226707,8.602446011,7.456292057,9.189652237,9.184067767,8.313677478,9.507126572,7.545699669,3.650046256,7.863642023,9.494334875,7.222754556,6.192296737,8.276347364,9.776718282,10.96133708,16:40
GSM969204,8.993024503,8.831507729,4.565196481,9.067236505,8.565199938,11.42366474,5.82418803,10.33897287,10.50291624,9.993378336,8.590899574,10.03420006,5.083448563,10.35955835,8.357359068,11.52296674,13.87286625,9.825853403,12.67921369,12.42171556,8.264180697,8.635973598,4.979610368,9.070857741,12.87402464,9.133739518,8.580946336,7.460537509,9.246972777,9.028502781,8.462885334,9.38234143,7.641067368,4.933527778,7.414246662,9.428283263,7.095569248,5.91439919,7.995368791,9.832839352,10.91892279,19:40
GSM969205,9.267066923,9.112131389,5.149768911,9.03759353,8.708664671,11.47695887,5.460512347,10.30381067,10.18412106,10.16558218,8.711207352,10.23824203,5.502238062,10.19342417,8.253271737,11.53089812,14.04370987,9.879464007,12.58520803,12.3940544,8.249449342,8.689644771,3.776478551,8.993024503,12.58087946,9.246237353,8.93724126,7.395808384,9.187972544,8.953918713,8.331785382,9.613499364,7.839329528,4.333513564,7.689253722,9.562624206,7.356930386,6.002981075,7.374212337,9.751086769,10.8924896,22:40
GSM969206,9.492192124,8.673018113,4.757063247,8.962843629,8.358493478,11.42959655,5.869551897,10.27935047,10.61870331,9.991882665,8.658968154,10.41599504,5.705334186,10.08728405,8.059685257,11.5420575,13.4460862,9.894617445,12.47822065,12.42940721,8.21798792,8.705169784,3.595737082,9.17148838,12.73499228,9.642452002,8.915390566,7.244206741,9.096701736,9.307627159,8.685736165,9.792920291,7.990035919,3.873997598,7.226111173,9.385005197,7.165871309,5.829175161,7.392196315,9.870720023,10.84644393,1:40
GSM969207,9.180352964,8.674427471,5.380435139,8.965410466,8.44957017,11.63236784,5.947360268,10.1461952,10.81318709,9.994860545,8.434771198,10.16802906,5.372320455,10.43052915,8.207386942,11.69143486,13.72729503,9.777561158,13.07079969,12.57913953,8.080583168,8.794361363,5.137824619,8.875839158,12.78452045,9.246723003,8.915857837,7.362076549,9.059593218,9.267066923,8.598129249,9.645192077,7.743707792,5.031401237,7.410471832,9.589030065,7.000197295,5.810352146,8.176259348,10.03026812,10.99561155,4:40
GSM969208,8.678828854,9.728971525,5.292661454,9.029684363,8.830611348,10.60019101,3.076707591,10.53208992,11.53947507,10.14153338,8.39009299,10.28100119,5.131922022,10.32351364,8.582707287,11.29964945,14.54337192,9.709393185,12.77664749,12.17202055,7.754628792,8.099370349,4.639778772,8.999375512,12.54008951,9.243725459,8.939640546,7.633000996,9.081640021,7.85205882,8.709811452,9.892352275,7.541999391,3.580590634,7.799595599,9.542595651,7.811536971,5.611077599,6.77280802,10.39486274,10.78098308,7:40
GSM969209,8.776890126,9.031109338,5.446267014,8.997251611,8.892888641,11.58105666,5.687722578,10.16836115,11.88212987,9.971030167,8.469699163,9.482284027,5.73884863,10.43187218,8.38528991,11.80523148,14.83048323,9.885401169,13.14953858,12.55296425,8.304925918,8.575465538,5.300298377,8.955651674,12.72352281,8.534570042,8.423493637,7.483915306,8.988748083,8.964492928,8.440000198,9.438873626,7.498769093,4.683841521,8.466254544,9.798507904,7.325247805,6.327779808,8.102863347,10.40015544,11.00659776,10:40
GSM969210,8.686174718,9.004805439,5.268094008,8.910656007,8.800888951,11.57286271,5.643876459,10.14713691,10.98803714,10.49760466,8.489418764,9.879760208,5.872003243,10.50995969,8.451230948,11.78520417,14.18314671,9.600395397,12.99584694,12.76595391,8.218426584,8.497935147,4.485058768,9.036162107,12.97413758,8.793884939,8.531107952,7.633442697,8.970470828,8.776417213,8.435504757,9.703895476,7.451240017,4.637743288,7.811111192,9.699191122,7.402037491,6.208710785,7.697785977,10.16337837,11.19235872,13:40
GSM969211,8.598129249,8.67654389,5.259870929,8.906930937,8.500871149,12.18523991,5.81654272,9.996018752,10.36331211,10.52371939,8.31136433,9.608528853,5.419063286,10.5533961,8.578865917,11.97125529,13.89007524,9.624390047,13.36106997,13.03424439,7.908329891,8.89520747,4.468521951,8.873026044,13.06962855,8.571163023,8.281843603,7.496619506,9.007350017,8.935562277,8.098732624,9.592009503,7.568680387,5.173922314,7.498769093,9.747126734,7.253919808,6.050726838,7.897845499,10.16022971,11.46419282,16:40
GSM969212,8.246984537,8.555613672,6.234261384,8.841717129,8.298302878,12.87819178,6.017145145,9.463363821,10.50749949,11.37147919,8.206243904,9.532005539,5.499137424,10.40987711,7.890789425,11.78466514,13.8682855,9.310146835,13.64188464,13.54568654,7.75660231,8.885959096,6.060163413,8.925203433,12.54097318,7.926090514,8.47725622,7.601648765,9.401564994,9.426465464,8.088843834,9.759507493,7.044998882,5.898631055,6.651696371,9.334105275,7.544159193,6.530259141,8.703794606,9.549395865,12.09366342,15:00
GSM969213,8.639888704,8.576846459,5.986451485,9.057185074,7.998508266,12.25759243,5.952945318,9.677562242,10.477676,10.97968495,8.379853477,9.858945574,5.875466704,10.47732742,7.570219594,11.89250787,13.77409486,9.571196503,13.54709132,13.37862237,7.73972939,8.637128831,5.874489141,8.99586447,12.77568675,8.342278338,8.584998895,7.409349892,9.149226707,9.531006813,8.355061084,9.713282443,7.378888513,5.431830565,6.611320568,9.528939744,7.416558767,6.564822101,8.237070493,9.346471566,11.94108825,18:01
GSM969214,8.871869838,8.606154034,5.741557099,8.911355944,8.022111461,12.09781533,6.010602319,9.725936347,10.25475666,10.76081248,8.530448921,10.23529957,5.997404705,10.19342417,7.452970442,11.7526459,13.79501614,9.745990125,12.96652486,12.99150781,7.820009455,8.429919631,5.861301976,9.154019199,12.52085129,8.64586358,9.079465524,7.358531302,9.150185281,9.586703137,8.345682293,9.775917701,7.342500032,5.090999835,6.602252699,9.866791852,7.730359705,6.517250902,7.903944992,9.207204619,11.53623848,21:00
